0.0000,0.5814,0.2600,0.5750,0.5750,0.4436,0.3754,0.5638,0.3179,0.2778,0.4714,0.2972,0.4714,0.8370,0.8099,0.7580,0.7269,0.4080,0.5041,0.2945,0.5228,0.7001,0.8245,0.4962,0.6722,0.3467,0.1932,0.2143,0.4293,0.1972,0.1864,0.3729,0.2209,0.4418,0.4858,0.7236,0.6394,1.0152,0.7427,0.4289,0.7502,0.7271,0.8821,0.8232,0.6551,0.6967,0.6024,0.5029,0.7112,0.1129,0.2150,0.2720,0.3293,0.4574,0.6082,0.6946,0.6800,0.4203,0.5717,0.5054,0.6837,0.3435,0.4359,0.6823,0.6250,0.4518,0.9126,0.3219,0.0799,0.1440,0.4436,0.5989,0.5739,0.6490,0.6934,0.1898,0.2396,0.3611,0.2863,0.3430,0.2655,0.4657,0.5276,0.6247,0.6571,0.8620,0.6003,0.2732,0.3664,0.3677,0.7089,0.5896,0.6066,0.4755,0.5300,0.5191,0.5759,0.6359,0.5562,0.6893,0.2720,
0.5814,0.0000,0.6145,0.3611,0.4260,0.2929,0.6473,0.6441,0.8469,0.7730,0.8980,0.4184,0.1685,0.3784,0.2321,0.4496,0.5838,0.4903,0.8469,0.8755,0.1864,0.2180,0.4165,0.6247,0.5384,0.2929,0.4107,0.3729,0.6837,0.7730,0.6291,0.9286,0.7028,0.8646,0.9923,0.9679,0.2732,0.5770,0.4553,0.1685,0.2180,0.2158,0.3293,0.4319,0.6394,0.8085,0.8470,0.7382,1.0477,0.5770,0.7736,0.4858,0.2525,0.4475,0.5114,0.3336,0.1041,0.1617,0.2795,0.4421,0.4293,0.7580,0.9395,1.1294,1.1749,1.0308,0.6103,0.5431,0.5369,0.6973,0.9918,0.2150,0.1607,0.2090,0.2720,0.5117,0.5647,0.7786,0.6788,0.5179,0.7511,0.6438,0.5179,0.4962,0.3508,0.5539,0.1263,0.6453,0.3594,0.8957,0.3589,0.2487,0.3283,0.2402,0.2180,0.2929,0.1923,0.2945,0.3124,0.3041,0.3214,
0.2600,0.6145,0.0000,0.4464,0.7629,0.5989,0.6313,0.8044,0.2679,0.5206,0.7198,0.1996,0.5717,0.9491,0.8423,0.9193,0.9322,0.6313,0.7629,0.3993,0.4808,0.6500,0.7143,0.2525,0.4808,0.3219,0.3681,0.2879,0.1694,0.3788,0.4464,0.5579,0.1300,0.2525,0.3847,0.9836,0.7681,1.1434,0.5960,0.4464,0.7172,0.8085,0.9429,0.9611,0.8839,0.9479,0.8620,0.7603,0.9666,0.1473,0.2557,0.5013,0.4072,0.2879,0.4180,0.5904,0.7183,0.4798,0.7136,0.7064,0.8545,0.6003,0.6585,0.9147,0.5849,0.5114,0.7457,0.1086,0.3234,0.3767,0.4123,0.5372,0.5372,0.5936,0.6165,0.1198,0.0505,0.1646,0.0644,0.1440,0.1607,0.7152,0.7459,0.8245,0.8085,1.0305,0.6819,0.5327,0.5478,0.5814,0.8519,0.7183,0.7597,0.6095,0.6539,0.6712,0.6860,0.7726,0.7112,0.8179,0.3993,
0.5750,0.3611,0.4464,0.0000,0.7363,0.5647,0.8232,0.9024,0.7143,0.8423,1.0180,0.2823,0.4553,0.7363,0.5206,0.8036,0.9105,0.7198,1.0102,0.8232,0.1786,0.2525,0.2679,0.3219,0.1786,0.2525,0.5051,0.3933,0.4245,0.7629,0.7143,0.9451,0.5725,0.6500,0.8162,1.1857,0.6250,0.9322,0.1685,0.2823,0.3283,0.5717,0.6471,0.7930,0.9322,1.0704,1.0572,0.9429,1.2249,0.5029,0.6870,0.6471,0.3767,0.1646,0.1526,0.1473,0.4348,0.3558,0.6113,0.7232,0.7712,0.8757,1.0078,1.2435,1.0255,0.9525,0.3430,0.3398,0.5795,0.7187,0.8579,0.1597,0.2036,0.2036,0.1932,0.4072,0.4123,0.5814,0.5013,0.3041,0.6071,0.8618,0.7926,0.8099,0.6973,0.9114,0.4835,0.7712,0.5830,0.9424,0.7145,0.5904,0.6646,0.5327,0.5405,0.6024,0.5360,0.6431,0.6341,0.6617,0.4464,
0.5750,0.4260,0.7629,0.7363,0.0000,0.1786,0.3681,0.2487,0.8929,0.5989,0.6313,0.6313,0.2823,0.3571,0.5206,0.1996,0.1786,0.1996,0.5357,0.8232,0.5647,0.6438,0.8423,0.8973,0.9105,0.5357,0.3993,0.4808,0.9009,0.6973,0.4858,0.7827,0.7841,0.9982,1.0608,0.5838,0.1996,0.4808,0.8655,0.4553,0.6334,0.3594,0.5029,0.2945,0.2150,0.3965,0.4808,0.3945,0.6973,0.6471,0.7865,0.3159,0.3933,0.7502,0.8662,0.7508,0.4421,0.3817,0.1515,0.0799,0.1198,0.5252,0.7287,0.8393,1.1869,0.9789,1.0303,0.7496,0.4965,0.6082,1.0114,0.6237,0.5675,0.6313,0.6955,0.6438,0.7172,0.9105,0.8160,0.7427,0.8330,0.3036,0.1263,0.0736,0.1440,0.2907,0.3159,0.4392,0.2158,0.7198,0.1964,0.1898,0.1198,0.2036,0.2082,0.1360,0.2402,0.1759,0.1143,0.2209,0.3681,
0.4436,0.2929,0.5989,0.5647,0.1786,0.0000,0.3681,0.3545,0.7576,0.5431,0.6313,0.4553,0.1263,0.3993,0.4553,0.3219,0.3571,0.1996,0.5647,0.7198,0.3993,0.5051,0.6973,0.7198,0.7363,0.3571,0.2525,0.3119,0.7287,0.5989,0.4072,0.7190,0.6359,0.8423,0.9225,0.6750,0.1996,0.5717,0.7028,0.2823,0.5107,0.3219,0.4835,0.3796,0.3681,0.5215,0.5547,0.4475,0.7587,0.4965,0.6585,0.2349,0.2150,0.5717,0.6900,0.5944,0.3449,0.2090,0.1288,0.1597,0.2557,0.5003,0.6973,0.8581,1.0681,0.8794,0.8728,0.5764,0.3716,0.5114,0.8871,0.4657,0.4111,0.4825,0.5466,0.4792,0.5513,0.7534,0.6556,0.5675,0.6860,0.3522,0.2328,0.2506,0.2150,0.4319,0.2209,0.3933,0.0911,0.6693,0.2655,0.1526,0.1646,0.0565,0.1071,0.0758,0.1607,0.1932,0.1143,0.2481,0.1996,
0.3754,0.6473,0.6313,0.8232,0.3681,0.3681,0.0000,0.2180,0.6500,0.2525,0.2679,0.5989,0.4808,0.7198,0.8232,0.5647,0.4464,0.1786,0.1996,0.5206,0.6973,0.8423,1.0180,0.8470,0.9658,0.5717,0.3219,0.4410,0.7986,0.3993,0.1996,0.4323,0.5904,0.8085,0.8132,0.3677,0.5357,0.8470,0.9852,0.5717,0.8625,0.6823,0.8410,0.6626,0.3293,0.3234,0.2396,0.1300,0.4072,0.4851,0.5372,0.1768,0.4553,0.7597,0.9067,0.8987,0.7116,0.5151,0.4646,0.2907,0.4858,0.1597,0.3616,0.4903,0.8916,0.6610,1.1619,0.6722,0.3083,0.3219,0.7348,0.7753,0.7287,0.8075,0.8679,0.5372,0.6024,0.7330,0.6617,0.6835,0.6291,0.1041,0.2557,0.3754,0.5051,0.6389,0.5890,0.1129,0.2885,0.3616,0.5607,0.5013,0.4657,0.4245,0.4728,0.4123,0.5255,0.5182,0.4286,0.5725,0.3788,
0.5638,0.6441,0.8044,0.9024,0.2487,0.3545,0.2180,0.0000,0.8590,0.4687,0.4315,0.7284,0.4805,0.5960,0.7668,0.4107,0.2487,0.1864,0.3164,0.7382,0.7479,0.8590,1.0518,0.9925,1.0646,0.6667,0.4496,0.5638,0.9645,0.6157,0.4080,0.6441,0.7845,1.0052,1.0247,0.3355,0.4479,0.6844,1.0505,0.6247,0.8601,0.6074,0.7511,0.5182,0.1143,0.1685,0.2349,0.1694,0.4521,0.6646,0.7462,0.3036,0.5276,0.8757,1.0116,0.9466,0.6788,0.5547,0.3920,0.2036,0.3412,0.3664,0.5547,0.6137,1.1094,0.8786,1.2233,0.8245,0.4874,0.5351,0.9506,0.8179,0.7643,0.8368,0.9009,0.6967,0.7679,0.9248,0.8440,0.8284,0.8272,0.1143,0.1288,0.2150,0.3900,0.4591,0.5501,0.3278,0.3194,0.5695,0.4378,0.4319,0.3681,0.4041,0.4323,0.3571,0.4755,0.4245,0.3522,0.4687,0.4687,
0.3179,0.8469,0.2679,0.7143,0.8929,0.7576,0.6500,0.8590,0.0000,0.4464,0.6313,0.4553,0.7681,1.1434,1.0788,1.0751,1.0412,0.7198,0.7143,0.1996,0.7363,0.9105,0.9821,0.4808,0.7363,0.5647,0.5051,0.4808,0.3594,0.2679,0.4518,0.3916,0.1473,0.1996,0.1685,0.9464,0.9491,1.3273,0.8618,0.6800,0.9745,1.0204,1.1673,1.1367,0.9591,0.9704,0.8423,0.7635,0.8866,0.2726,0.1129,0.5849,0.6095,0.5547,0.6760,0.8579,0.9505,0.6955,0.8842,0.8222,1.0014,0.5547,0.5252,0.7761,0.3283,0.2557,1.0052,0.3754,0.3965,0.3293,0.1473,0.7986,0.7926,0.8545,0.8815,0.3388,0.3057,0.1786,0.2172,0.4111,0.1071,0.7511,0.8395,0.9410,0.9724,1.1798,0.8916,0.5372,0.6837,0.4464,1.0229,0.8987,0.9219,0.7845,0.8368,0.8334,0.8786,0.9478,0.8713,0.9995,0.5717,
0.2778,0.7730,0.5206,0.8423,0.5989,0.5431,0.2525,0.4687,0.4464,0.0000,0.1996,0.5717,0.6250,0.9322,0.9821,0.7986,0.6973,0.3993,0.2679,0.2823,0.7629,0.9322,1.0788,0.7681,0.9491,0.5989,0.3681,0.4553,0.6870,0.1786,0.1440,0.1839,0.4348,0.6313,0.5960,0.5000,0.7363,1.0788,1.0108,0.6500,0.9704,0.8638,1.0255,0.8887,0.5814,0.5440,0.3993,0.3355,0.4518,0.3822,0.3412,0.3083,0.5327,0.7341,0.8853,0.9505,0.8579,0.6165,0.6626,0.5191,0.7187,0.1129,0.1694,0.4048,0.6471,0.4111,1.1837,0.5968,0.2637,0.1440,0.5029,0.8423,0.8075,0.8866,0.9385,0.4674,0.5107,0.5717,0.5276,0.6199,0.4591,0.3545,0.5003,0.6191,0.7232,0.8821,0.7508,0.1597,0.4521,0.1263,0.7796,0.6934,0.6776,0.5936,0.6490,0.6064,0.7021,0.7236,0.6329,0.7800,0.4553,
