0, 6, 4,0
1, 15, 15,1
2, 24, 18,1
3, 33, 12,0
4, 48, 12,1
5, 57, 14,0
6, 67, 10,1
7, 77, 10,1
8, 86, 15,1
9, 6, 21,0
10, 17, 26,1
11, 23, 25,0
12, 32, 35,1
13, 43, 23,1
14, 55, 35,1
15, 65, 36,1
16, 78, 39,1
17, 87, 35,0
18, 3, 53,1
19, 12, 44,0
20, 28, 53,1
21, 33, 49,1
22, 47, 46,0
23, 55, 52,1
24, 64, 50,1
25, 71, 57,1
26, 87, 57,1
27, 4, 72,1
28, 15, 78,1
29, 22, 70,1
30, 34, 71,1
31, 42, 79,1
32, 54, 77,1
33, 66, 79,1
34, 78, 67,1
35, 87, 73,1
36, 7, 81,0
37, 17, 95,1
38, 26, 98,1
39, 32, 97,1
40, 43, 88,0
41, 57, 89,1
42, 64, 85,1
43, 78, 83,1
44, 83, 98,0
45, 5, 109,0
46, 13, 111,1
47, 25, 102,1
48, 38, 119,1
49, 46, 107,1
50, 58, 110,1
51, 67, 110,0
52, 74, 113,1
53, 88, 110,1
54, 2, 124,1
55, 17, 134,1
56, 23, 129,1
57, 36, 131,1
58, 42, 137,1
59, 53, 123,1
60, 63, 135,0
61, 72, 134,1
62, 87, 129,1
63, 2, 146,1
64, 16, 147,1
65, 25, 153,1
66, 38, 155,1
67, 42, 158,1
68, 57, 154,0
69, 66, 151,0
70, 73, 151,1
71, 86, 149,1
72, 5, 177,1
73, 13, 162,1
74, 25, 169,1
75, 35, 177,1
76, 46, 172,1
77, 54, 166,1
78, 65, 174,1
79, 73, 161,1
80, 86, 162,1
81, 2, 195,1
82, 14, 196,1
83, 28, 189,1
84, 38, 187,1
85, 46, 195,1
86, 57, 194,1
87, 63, 188,1
88, 77, 193,1
89, 85, 194,1
90, 8, 211,1
91, 12, 217,1
92, 22, 210,1
93, 34, 216,1
94, 47, 203,0
95, 58, 213,1
96, 66, 206,1
97, 78, 210,0
98, 85, 204,1
99, 6, 4,0
