0, 334.591, 161.781, 0
1, 397.645, 262.817, 1
2, 503.874, 172.874, 0
3, 444.048, 384.649, 0
4, 311.614, 2.00917, 1
5, 662.855, 549.23, 0
6, 40.0979, 187.238, 1
7, 526.894, 215.708, 1
8, 209.189, 691.026, 1
9, 683.267, 414.21, 1
10, 280.749, 5.92064, 0
11, 252.749, 535.743, 0
12, 698.785, 348.441, 0
13, 678.757, 410.726, 1
14, 220.004, 409.123, 1
15, 355.153, 76.3912, 0
16, 296.972, 313.131, 1
17, 504.515, 240.887, 1
18, 224.108, 358.487, 0
19, 470.68, 309.626, 1
20, 554.253, 279.424, 0
21, 567.633, 352.716, 0
22, 599.053, 361.095, 1
23, 240.523, 430.604, 1
24, 32.0826, 345.855, 1
25, 91.0539, 148.721, 0
26, 248.218, 343.953, 1
27, 488.891, 3.61223, 0
28, 206.047, 437.764, 0
29, 575.841, 141.967, 1
30, 282.609, 329.418, 1
31, 27.6581, 424.768, 0
32, 568.574, 287.098, 0
33, 269.464, 295.946, 1
34, 417.8, 341.26, 1
35, 32.1681, 448.9, 0
36, 561.478, 357.354, 1
37, 342.948, 492.332, 1
38, 399.675, 156.844, 1
39, 571.737, 375.758, 0
40, 370.756, 151.906, 0
41, 509.709, 435.798, 1
42, 177.021, 295.604, 1
43, 526.167, 409.486, 1
44, 316.573, 65.64, 1
45, 469.291, 281.989, 0
46, 572.763, 373.321, 0
47, 29.5177, 330.038, 1
48, 454.008, 537.218, 0
49, 416.155, 227.613, 1
50, 535.251, 471.065, 0
51, 265.446, 684.999, 0
52, 478.054, 509.645, 0
53, 370.478, 332.539, 0
54, 598.348, 446.869, 0
55, 201.152, 649.026, 0
56, 193.693, 680.232, 0
57, 448.579, 532.793, 1
58, 603.285, 134.401, 0
59, 543.01, 481.517, 1
60, 214.575, 43.646, 0
61, 426.35, 61.7285, 1
62, 89.0447, 277.116, 0
63, 84.492, 31.8475, 0
64, 220.047, 623.078, 0
65, 688.461, 0.470231, 0
66, 687.286, 373.535, 1
67, 75.4935, 312.918, 0
68, 63.4171, 23.7039, 0
69, 97.9363, 211.091, 0
70, 399.526, 170.822, 1
71, 456.317, 597.194, 1
72, 319.886, 626.84, 1
73, 295.925, 664.629, 0
74, 288.487, 667.728, 1
75, 268.395, 52.901, 0
76, 140.471, 513.557, 1
77, 689.808, 167.595, 1
78, 280.578, 458.753, 0
79, 453.388, 282.908, 0
80, 213.57, 525.868, 1
81, 133.695, 677.176, 0
82, 521.166, 132.862, 0
83, 30.2658, 450.075, 0
84, 657.02, 39.7773, 0
85, 6.92522, 23.8749, 0
86, 252.429, 535.166, 0
87, 42.8552, 63.8232, 1
88, 145.9, 399.526, 0
89, 638.489, 62.6263, 0
90, 489.276, 665.313, 0
91, 361.223, 564.235, 0
92, 519.948, 347.971, 0
93, 129.335, 435.669, 0
94, 259.717, 454.65, 1
95, 676.342, 371.098, 0
96, 84.5134, 183.326, 0
97, 77.7164, 354.383, 1
98, 335.98, 660.632, 1
99, 264.355, 377.574, 0
100, 51.6827, 676.043, 1
101, 692.138, 543.801, 0
102, 169.219, 547.819, 0
103, 194.013, 263.479, 0
104, 415.193, 78.9134, 1
105, 415.043, 479.08, 0
106, 169.839, 245.61, 0
107, 525.099, 213.506, 0
108, 238.685, 33.4933, 0
109, 116.211, 363.574, 0
110, 16.9283, 656.571, 0
111, 434.344, 92.6997, 0
112, 40.5254, 424.683, 0
113, 530.485, 183.839, 0
114, 484.36, 49.246, 0
115, 263.65, 426.585, 0
116, 450.289, 126.385, 0
117, 441.782, 299.772, 0
118, 24.2169, 500.347, 1
119, 503.789, 514.69, 0
120, 635.539, 200.981, 0
121, 614.592, 418.869, 0
122, 21.7161, 660.974, 1
123, 143.827, 92.6997, 0
124, 637.719, 54.2048, 0
125, 566.565, 199.955, 0
126, 196.685, 221.821, 1
127, 384.927, 87.463, 1
128, 178.111, 104.691, 1
129, 403.287, 205.897, 1
