1,1357,1905,1
2,2650,802,1
3,1774,107,1
4,1307,964,1
5,3806,746,1
6,2687,1353,0
7,43,1957,1
8,3092,1668,1
9,185,1542,1
10,834,629,1
11,40,462,1
12,1183,1391,1
13,2048,1628,1
14,1097,643,1
15,1838,1732,1
16,234,1118,1
17,3314,1881,1
18,737,1285,1
19,779,777,1
20,2312,1949,1
21,2576,189,1
22,3078,1541,1
23,2781,478,1
24,705,1812,1
25,3409,1917,0
26,323,1714,1
27,1660,1556,1
28,3729,1188,1
29,693,1383,0
30,2361,640,1
31,2433,1538,1
32,554,1825,1
33,913,317,0
34,3586,1909,1
35,2636,727,1
36,1000,457,0
37,482,1337,1
38,3704,1082,1
39,3635,1174,1
40,1362,1526,1
41,2049,417,1
42,2552,1909,1
43,3939,640,1
44,219,898,1
45,812,351,0
46,901,1552,1
47,2513,1572,0
48,242,584,1
49,826,1226,1
50,3278,799,1
51,86,1065,0
52,14,454,1
53,1327,1893,1
54,2773,1286,1
55,2469,1838,0
56,3835,963,1
57,1031,428,1
58,3853,1712,1
59,1868,197,0
60,1544,863,1
61,457,1607,1
62,3174,1064,1
63,192,1004,1
64,2318,1925,0
65,2232,1374,1
66,396,828,1
67,2365,1649,1
68,2499,658,1
69,1410,307,1
70,2990,214,1
71,3646,1018,1
72,3394,1028,1
73,1779,90,1
74,1058,372,1
75,2933,1459,1
76,3099,173,0
77,2178,978,1
78,138,1610,1
79,2082,1753,1
80,2302,1127,1
81,805,272,1
82,22,1617,1
83,3213,1085,1
84,99,536,1
85,1533,1780,0
86,3564,676,1
87,29,6,1
88,3808,1375,1
89,2221,291,1
90,3499,1885,1
91,3124,408,1
92,781,671,1
93,1027,1041,1
94,3249,378,1
95,3297,491,1
96,213,220,1
97,721,186,1
98,3736,1542,1
99,868,731,1
100,960,303,1
101,1380,939,0
102,2848,96,1
103,3510,1671,1
104,457,334,1
105,3888,666,1
106,984,965,1
107,2721,1482,1
108,1286,525,1
109,2716,1432,1
110,738,1325,0
111,1251,1832,1
112,2728,1698,1
113,3815,169,0
114,3683,1533,1
115,1247,1945,0
116,123,862,1
117,1234,1946,1
118,252,1240,1
119,611,673,1
120,2576,1676,1
121,928,1700,1
122,53,857,0
123,1807,1711,1
124,274,1420,1
125,2574,946,0
126,178,24,1
127,2678,1825,1
128,1795,962,1
129,3384,1498,0
130,3520,1079,1
131,1256,61,1
132,1424,1728,1
133,3913,192,0
134,3085,1528,1
135,2573,1969,1
136,463,1670,1
137,3875,598,0
138,298,1513,1
139,3479,821,1
140,2542,236,0
141,3955,1743,1
142,1323,280,1
143,3447,1830,1
144,2936,337,1
145,1621,1830,1
146,3373,1646,1
147,1393,1368,1
148,3874,1318,1
149,938,955,0
150,3022,474,1
151,2482,1183,1
152,3854,923,1
153,376,825,1
154,2519,135,0
155,2945,1622,1
156,953,268,1
157,2628,1479,1
158,2097,981,1
159,890,1846,0
160,2139,1806,1
161,2421,1007,1
162,2290,1810,1
163,1115,1052,0
164,2588,302,0
165,327,265,1
166,241,341,1
167,1917,687,1
168,2991,792,0
169,2573,599,1
170,19,674,1
171,3911,1673,1
172,872,1559,1
173,2863,558,1
174,929,1766,1
175,839,620,1
176,3893,102,1
177,2178,1619,1
178,3822,899,1
179,378,1048,1
180,1178,100,1
181,2599,901,1
182,3416,143,1
183,2961,1605,0
184,611,1384,1
185,3113,885,1
186,2597,1830,1
187,2586,1286,0
188,161,906,1
189,1429,134,1
190,742,1025,1
191,1625,1651,1
192,1187,706,1
193,1787,1009,1
194,22,987,1
195,3640,43,1
196,3756,882,1
197,776,392,1
198,1724,1642,0
199,198,1810,1
200,3950,1558,1
201,1357,1905,0
