0.00000,7.80000,18.75000,26.55000,69.82500,52.32500,25.17500,8.30000,157.67500,165.17500,180.17500,187.67500,195.17500,195.17500,204.55000,170.17500,179.55000,149.55000,144.55000,134.55000,129.55000,90.17500,96.42500,81.42500,75.17500,77.67500,32.67500,40.17500,47.67500,74.82500,67.32500,59.82500,89.82500,82.32500,55.17500,60.17500,93.92500,87.67500,102.67500,108.92500,146.42500,150.17500,155.17500,160.17500,165.17500,195.17500,202.67500,210.17500,217.67500,225.17500,232.67500,203.92500,208.30000,178.92500,111.42500,119.55000,130.17500,111.42500,87.32500,106.07500,97.95000,124.82500,186.70000,190.60000,165.45000,154.82500,169.20000,194.50000,198.40000,202.30000,206.20000,210.10000,214.00000,217.90000,221.80000,225.70000,229.60000,233.50000,237.40000,241.30000,196.07500,190.45000,172.95000,182.95000,248.92500,261.42500,264.55000,289.55000,312.05000,277.05000,268.30000,245.20000,249.10000,253.00000,256.90000,260.80000,264.70000,268.60000,272.50000,276.40000,285.17500,316.42500,330.17500,365.17500,394.80000,390.90000,387.00000,383.10000,379.20000,375.30000,371.40000,367.50000,363.60000,359.70000,251.70000,255.60000,259.50000,263.40000,267.30000,271.20000,275.10000,279.00000,282.90000,286.80000,0.00000
7.80000,0.00000,10.95000,18.75000,62.02500,44.52500,32.97500,16.10000,165.47500,172.97500,187.97500,195.47500,202.97500,202.97500,212.35000,177.97500,187.35000,157.35000,152.35000,142.35000,137.35000,97.97500,104.22500,89.22500,82.97500,85.47500,40.47500,47.97500,55.47500,67.02500,59.52500,52.02500,82.02500,74.52500,62.97500,67.97500,101.72500,95.47500,110.47500,116.72500,154.22500,157.97500,162.97500,167.97500,172.97500,202.97500,210.47500,217.97500,225.47500,232.97500,240.47500,211.72500,216.10000,186.72500,119.22500,127.35000,137.97500,119.22500,79.52500,98.27500,90.15000,117.02500,178.90000,182.80000,157.65000,147.02500,161.40000,186.70000,190.60000,194.50000,198.40000,202.30000,206.20000,210.10000,214.00000,217.90000,221.80000,225.70000,229.60000,233.50000,188.27500,182.65000,165.15000,175.15000,256.72500,269.22500,272.35000,297.35000,319.85000,284.85000,276.10000,237.40000,241.30000,245.20000,249.10000,253.00000,256.90000,260.80000,264.70000,268.60000,292.97500,324.22500,337.97500,372.97500,402.60000,398.70000,394.80000,390.90000,387.00000,383.10000,379.20000,375.30000,371.40000,367.50000,243.90000,247.80000,251.70000,255.60000,259.50000,263.40000,267.30000,271.20000,275.10000,279.00000,7.80000
18.75000,10.95000,0.00000,7.80000,51.07500,33.57500,43.92500,27.05000,176.42500,183.92500,198.92500,206.42500,213.92500,213.92500,223.30000,188.92500,198.30000,168.30000,163.30000,153.30000,148.30000,108.92500,115.17500,100.17500,93.92500,96.42500,51.42500,58.92500,66.42500,56.07500,48.57500,41.07500,71.07500,63.57500,73.92500,78.92500,112.67500,106.42500,121.42500,127.67500,165.17500,168.92500,173.92500,178.92500,183.92500,213.92500,221.42500,228.92500,236.42500,243.92500,251.42500,222.67500,227.05000,197.67500,130.17500,138.30000,148.92500,130.17500,87.67500,106.42500,95.80000,106.07500,167.95000,171.85000,146.70000,136.07500,150.45000,175.75000,179.65000,183.55000,187.45000,191.35000,195.25000,199.15000,203.05000,206.95000,210.85000,214.75000,218.65000,222.55000,177.32500,171.70000,154.55000,175.80000,267.67500,280.17500,283.30000,308.30000,330.80000,295.80000,287.05000,226.45000,230.35000,234.25000,238.15000,242.05000,245.95000,249.85000,253.75000,257.65000,303.92500,335.17500,348.92500,383.92500,413.55000,409.65000,405.75000,401.85000,397.95000,394.05000,390.15000,386.25000,382.35000,378.45000,232.95000,236.85000,240.75000,244.65000,248.55000,252.45000,256.35000,260.25000,264.15000,268.05000,18.75000
26.55000,18.75000,7.80000,0.00000,43.27500,25.77500,51.72500,34.85000,184.22500,191.72500,206.72500,214.22500,221.72500,221.72500,231.10000,196.72500,206.10000,176.10000,171.10000,161.10000,156.10000,116.72500,122.97500,107.97500,101.72500,104.22500,59.22500,66.72500,74.22500,48.27500,40.77500,33.27500,63.27500,55.77500,81.72500,86.72500,120.47500,114.22500,129.22500,135.47500,172.97500,176.72500,181.72500,186.72500,191.72500,221.72500,229.22500,236.72500,244.22500,251.72500,259.22500,230.47500,234.85000,205.47500,137.97500,146.10000,156.72500,137.97500,95.47500,114.22500,103.60000,98.27500,160.15000,164.05000,138.90000,128.27500,152.35000,167.95000,171.85000,175.75000,179.65000,183.55000,187.45000,191.35000,195.25000,199.15000,203.05000,206.95000,210.85000,214.75000,169.52500,176.10000,162.35000,183.60000,275.47500,287.97500,291.10000,316.10000,338.60000,303.60000,294.85000,218.65000,222.55000,226.45000,230.35000,234.25000,238.15000,242.05000,245.95000,249.85000,311.72500,342.97500,356.72500,391.72500,421.35000,417.45000,413.55000,409.65000,405.75000,401.85000,397.95000,394.05000,390.15000,386.25000,230.35000,229.05000,232.95000,236.85000,240.75000,244.65000,248.55000,252.45000,256.35000,260.25000,26.55000
69.82500,62.02500,51.07500,43.27500,0.00000,18.75000,46.25000,73.12500,180.00000,187.50000,202.50000,210.00000,217.50000,216.25000,225.62500,191.25000,200.62500,170.62500,165.62500,155.62500,150.62500,111.25000,117.50000,102.50000,96.25000,98.75000,53.75000,61.25000,68.75000,41.25000,33.75000,26.25000,56.25000,48.75000,76.25000,81.25000,115.00000,108.75000,123.75000,130.00000,167.50000,171.25000,176.25000,181.25000,186.25000,216.25000,223.75000,231.25000,238.75000,246.25000,253.75000,225.00000,229.37500,200.00000,132.50000,140.62500,151.25000,132.50000,90.00000,108.75000,98.12500,90.00000,116.87500,120.77500,105.62500,106.25000,146.87500,124.67500,128.57500,132.47500,136.37500,140.27500,144.17500,148.07500,151.97500,155.87500,159.77500,163.67500,167.57500,171.47500,160.00000,170.62500,156.87500,178.12500,270.00000,282.50000,285.62500,310.62500,333.12500,298.12500,289.37500,175.37500,179.27500,183.17500,187.07500,190.97500,194.87500,198.77500,202.67500,206.57500,306.25000,337.50000,351.25000,386.25000,415.87500,411.97500,408.07500,404.17500,400.27500,396.37500,392.47500,388.57500,384.67500,380.77500,224.87500,220.97500,217.07500,213.17500,209.27500,205.37500,205.27500,209.17500,213.07500,216.97500,69.82500
52.32500,44.52500,33.57500,25.77500,18.75000,0.00000,27.50000,55.62500,162.50000,170.00000,185.00000,192.50000,200.00000,197.50000,206.87500,172.50000,181.87500,151.87500,146.87500,136.87500,131.87500,92.50000,98.75000,83.75000,77.50000,80.00000,35.00000,42.50000,50.00000,22.50000,15.00000,7.50000,37.50000,30.00000,57.50000,62.50000,96.25000,90.00000,105.00000,111.25000,148.75000,152.50000,157.50000,162.50000,167.50000,197.50000,205.00000,212.50000,220.00000,227.50000,235.00000,206.25000,210.62500,181.25000,113.75000,121.87500,132.50000,113.75000,71.25000,90.00000,79.37500,72.50000,134.37500,138.27500,113.12500,102.50000,128.12500,142.17500,146.07500,149.97500,153.87500,157.77500,161.67500,165.57500,169.47500,173.37500,177.27500,181.17500,185.07500,188.97500,143.75000,151.87500,138.12500,159.37500,251.25000,263.75000,266.87500,291.87500,314.37500,279.37500,270.62500,192.87500,196.77500,200.67500,204.57500,208.47500,212.37500,216.27500,220.17500,224.07500,287.50000,318.75000,332.50000,367.50000,397.12500,393.22500,389.32500,385.42500,381.52500,377.62500,373.72500,369.82500,365.92500,362.02500,206.12500,203.27500,207.17500,211.07500,214.97500,218.87500,222.77500,226.67500,230.57500,234.47500,52.32500
25.17500,32.97500,43.92500,51.72500,46.25000,27.50000,0.00000,28.12500,135.00000,142.50000,157.50000,165.00000,172.50000,170.00000,179.37500,145.00000,154.37500,124.37500,119.37500,109.37500,104.37500,65.00000,71.25000,56.25000,50.00000,52.50000,7.50000,15.00000,22.50000,50.00000,42.50000,35.00000,65.00000,57.50000,30.00000,35.00000,68.75000,62.50000,77.50000,83.75000,121.25000,125.00000,130.00000,135.00000,140.00000,170.00000,177.50000,185.00000,192.50000,200.00000,207.50000,178.75000,183.12500,153.75000,86.25000,94.37500,105.00000,86.25000,62.50000,81.25000,73.12500,100.00000,161.87500,165.77500,140.62500,130.00000,144.37500,169.67500,173.57500,177.47500,181.37500,185.27500,189.17500,193.07500,196.97500,200.87500,204.77500,208.67500,212.57500,216.47500,171.25000,165.62500,148.12500,158.12500,223.75000,236.25000,239.37500,264.37500,286.87500,251.87500,243.12500,220.37500,224.27500,228.17500,232.07500,235.97500,239.87500,243.77500,247.67500,251.57500,260.00000,291.25000,305.00000,340.00000,369.62500,365.72500,361.82500,357.92500,354.02500,350.12500,346.22500,342.32500,338.42500,334.52500,226.87500,230.77500,234.67500,238.57500,242.47500,246.37500,250.27500,254.17500,258.07500,261.97500,25.17500
8.30000,16.10000,27.05000,34.85000,73.12500,55.62500,28.12500,0.00000,149.37500,156.87500,171.87500,179.37500,186.87500,186.87500,196.25000,161.87500,171.25000,141.25000,136.25000,126.25000,121.25000,81.87500,88.12500,73.12500,66.87500,69.37500,35.62500,43.12500,50.62500,78.12500,70.62500,63.12500,93.12500,85.62500,58.12500,63.12500,85.62500,79.37500,94.37500,100.62500,138.12500,141.87500,146.87500,151.87500,156.87500,186.87500,194.37500,201.87500,209.37500,216.87500,224.37500,195.62500,200.00000,170.62500,103.12500,111.25000,121.87500,103.12500,90.62500,109.37500,101.25000,128.12500,190.00000,193.90000,168.75000,158.12500,172.50000,197.80000,201.70000,205.60000,209.50000,213.40000,217.30000,221.20000,225.10000,229.00000,232.90000,236.80000,240.70000,244.60000,199.37500,193.75000,176.25000,186.25000,240.62500,253.12500,256.25000,281.25000,303.75000,268.75000,260.00000,248.50000,252.40000,256.30000,260.20000,264.10000,268.00000,271.90000,275.80000,279.70000,276.87500,308.12500,321.87500,356.87500,386.50000,382.60000,378.70000,374.80000,370.90000,367.00000,363.10000,359.20000,355.30000,351.40000,255.00000,258.90000,262.80000,266.70000,270.60000,274.50000,278.40000,282.30000,286.20000,290.10000,8.30000
157.67500,165.47500,176.42500,184.22500,180.00000,162.50000,135.00000,149.37500,0.00000,7.50000,22.50000,30.00000,37.50000,37.50000,46.87500,16.25000,25.62500,60.62500,65.62500,75.62500,80.62500,101.25000,107.50000,122.50000,116.25000,136.25000,142.50000,150.00000,157.50000,185.00000,177.50000,170.00000,200.00000,192.50000,165.00000,170.00000,135.00000,128.75000,113.75000,120.00000,95.00000,91.25000,86.25000,81.25000,76.25000,37.50000,45.00000,52.50000,60.00000,67.50000,75.00000,67.50000,70.62500,92.50000,162.50000,173.12500,181.25000,200.00000,197.50000,216.25000,208.12500,235.00000,296.87500,300.77500,275.62500,265.00000,279.37500,304.67500,308.57500,312.47500,316.37500,320.27500,324.17500,328.07500,331.97500,335.87500,339.77500,343.67500,347.57500,351.47500,306.25000,300.62500,283.12500,293.12500,193.75000,176.25000,171.87500,146.87500,156.87500,195.62500,243.12500,355.37500,359.27500,363.17500,367.07500,370.97500,374.87500,378.77500,382.67500,386.57500,267.50000,225.00000,197.50000,207.50000,237.12500,233.22500,229.32500,225.42500,221.52500,217.62500,213.72500,209.82500,205.92500,205.97500,361.87500,365.77500,369.67500,373.57500,377.47500,381.37500,385.27500,389.17500,393.07500,396.97500,157.67500
165.17500,172.97500,183.92500,191.72500,187.50000,170.00000,142.50000,156.87500,7.50000,0.00000,15.00000,22.50000,30.00000,30.00000,39.37500,23.75000,33.12500,68.12500,73.12500,83.12500,88.12500,108.75000,115.00000,130.00000,123.75000,143.75000,150.00000,157.50000,165.00000,192.50000,185.00000,177.50000,207.50000,200.00000,172.50000,177.50000,142.50000,136.25000,121.25000,127.50000,102.50000,98.75000,93.75000,88.75000,83.75000,45.00000,37.50000,45.00000,52.50000,60.00000,67.50000,75.00000,78.12500,100.00000,170.00000,180.62500,188.75000,207.50000,205.00000,223.75000,215.62500,242.50000,304.37500,308.27500,283.12500,272.50000,286.87500,312.17500,316.07500,319.97500,323.87500,327.77500,331.67500,335.57500,339.47500,343.37500,347.27500,351.17500,355.07500,358.97500,313.75000,308.12500,290.62500,300.62500,201.25000,183.75000,179.37500,154.37500,164.37500,203.12500,250.62500,362.87500,366.77500,370.67500,374.57500,378.47500,382.37500,386.27500,390.17500,394.07500,275.00000,232.50000,205.00000,200.00000,229.62500,225.72500,221.82500,217.92500,214.02500,210.12500,206.22500,205.67500,209.57500,213.47500,369.37500,373.27500,377.17500,381.07500,384.97500,388.87500,392.77500,396.67500,400.57500,404.47500,165.17500
