0, 1380, 939,0
1, 2848, 96,1
2, 3510, 1671,1
3, 457, 334,1
4, 3888, 666,1
5, 984, 965,1
6, 2721, 1482,1
7, 1286, 525,1
8, 2716, 1432,1
9, 738, 1325,1
10, 1251, 1832,1
11, 2728, 1698,1
12, 3815, 169,1
13, 3683, 1533,1
14, 1247, 1945,1
15, 123, 862,1
16, 1234, 1946,1
17, 252, 1240,1
18, 611, 673,1
19, 2576, 1676,1
20, 928, 1700,1
21, 53, 857,1
22, 1807, 1711,1
23, 274, 1420,1
24, 2574, 946,1
25, 178, 24,1
26, 2678, 1825,1
27, 1795, 962,1
28, 3384, 1498,1
29, 3520, 1079,0
30, 1256, 61,1
31, 1424, 1728,1
32, 3913, 192,1
33, 3085, 1528,0
34, 2573, 1969,1
35, 463, 1670,1
36, 3875, 598,1
37, 298, 1513,1
38, 3479, 821,1
39, 2542, 236,1
40, 3955, 1743,1
41, 1323, 280,1
42, 3447, 1830,1
43, 2936, 337,1
44, 1621, 1830,0
45, 3373, 1646,1
46, 1393, 1368,1
47, 3874, 1318,1
48, 938, 955,1
49, 3022, 474,1
50, 2482, 1183,1
51, 3854, 923,0
52, 376, 825,0
53, 2519, 135,1
54, 2945, 1622,1
55, 953, 268,1
56, 2628, 1479,0
57, 2097, 981,1
58, 890, 1846,1
59, 2139, 1806,1
60, 2421, 1007,0
61, 2290, 1810,1
62, 1115, 1052,0
63, 2588, 302,1
64, 327, 265,1
65, 241, 341,1
66, 1917, 687,1
67, 2991, 792,0
68, 2573, 599,1
69, 19, 674,1
70, 3911, 1673,1
71, 872, 1559,1
72, 2863, 558,1
73, 929, 1766,1
74, 839, 620,0
75, 3893, 102,0
76, 2178, 1619,1
77, 3822, 899,1
78, 378, 1048,0
79, 1178, 100,1
80, 2599, 901,1
81, 3416, 143,0
82, 2961, 1605,1
83, 611, 1384,1
84, 3113, 885,1
85, 2597, 1830,1
86, 2586, 1286,1
87, 161, 906,1
88, 1429, 134,0
89, 742, 1025,1
90, 1625, 1651,1
91, 1187, 706,1
92, 1787, 1009,0
93, 22, 987,1
94, 3640, 43,0
95, 3756, 882,1
96, 776, 392,1
97, 1724, 1642,1
98, 198, 1810,1
99, 3950, 1558,1
100, 1380, 939,0
