0.0000,1.3566,0.6067,1.3418,1.3418,1.0350,0.8760,1.3156,0.7419,0.6482,1.1000,0.6935,1.1000,1.9530,1.8898,1.7687,1.6961,0.9520,1.1763,0.6872,1.2198,1.6335,1.9239,1.1577,1.5685,0.8090,0.4507,0.5000,1.0017,0.4602,0.4350,0.8700,0.5154,1.0308,1.1335,1.6884,1.4919,2.3688,1.7331,1.0009,1.7505,1.6966,2.0582,1.9207,1.5287,1.6255,1.4056,1.1733,1.6594,0.2635,0.5017,0.6346,0.7683,1.0672,1.4191,1.6207,1.5866,0.9807,1.3340,1.1792,1.5953,0.8015,1.0172,1.5921,1.4583,1.0541,2.1295,0.7512,0.1863,0.3359,1.0350,1.3975,1.3392,1.5144,1.6180,0.4429,0.5590,0.8427,0.6680,0.8004,0.6194,1.0865,1.2311,1.4577,1.5332,2.0113,1.4006,0.6374,0.8549,0.8580,1.6541,1.3756,1.4154,1.1095,1.2367,1.2112,1.3437,1.4837,1.2977,1.6084,0.6346,
1.3566,0.0000,1.4337,0.8427,0.9939,0.6834,1.5104,1.5029,1.9760,1.8037,2.0954,0.9763,0.3931,0.8829,0.5417,1.0491,1.3623,1.1441,1.9760,2.0429,0.4350,0.5086,0.9718,1.4577,1.2562,0.6834,0.9583,0.8700,1.5953,1.8037,1.4678,2.1667,1.6399,2.0173,2.3154,2.2585,0.6374,1.3463,1.0623,0.3931,0.5086,0.5035,0.7683,1.0078,1.4919,1.8865,1.9764,1.7225,2.4445,1.3463,1.8052,1.1335,0.5893,1.0442,1.1932,0.7784,0.2430,0.3773,0.6522,1.0316,1.0017,1.7687,2.1922,2.6352,2.7415,2.4051,1.4240,1.2672,1.2528,1.6271,2.3143,0.5017,0.3750,0.4877,0.6346,1.1939,1.3176,1.8167,1.5839,1.2083,1.7525,1.5023,1.2083,1.1577,0.8186,1.2923,0.2946,1.5058,0.8385,2.0900,0.8375,0.5803,0.7660,0.5606,0.5086,0.6834,0.4488,0.6872,0.7289,0.7096,0.7500,
0.6067,1.4337,0.0000,1.0417,1.7800,1.3975,1.4731,1.8769,0.6250,1.2148,1.6796,0.4658,1.3340,2.2146,1.9654,2.1449,2.1751,1.4731,1.7800,0.9317,1.1219,1.5167,1.6667,0.5893,1.1219,0.7512,0.8590,0.6719,0.3953,0.8839,1.0417,1.3017,0.3033,0.5893,0.8975,2.2951,1.7922,2.6680,1.3907,1.0417,1.6734,1.8865,2.2001,2.2427,2.0624,2.2119,2.0113,1.7741,2.2554,0.3436,0.5966,1.1696,0.9501,0.6719,0.9754,1.3775,1.6760,1.1196,1.6651,1.6483,1.9939,1.4006,1.5366,2.1344,1.3649,1.1932,1.7401,0.2534,0.7546,0.8790,0.9619,1.2535,1.2535,1.3851,1.4386,0.2795,0.1179,0.3841,0.1502,0.3359,0.3750,1.6687,1.7405,1.9239,1.8865,2.4044,1.5910,1.2430,1.2782,1.3566,1.9878,1.6760,1.7727,1.4222,1.5258,1.5662,1.6008,1.8028,1.6594,1.9085,0.9317,
1.3418,0.8427,1.0417,0.0000,1.7180,1.3176,1.9207,2.1057,1.6667,1.9654,2.3754,0.6588,1.0623,1.7180,1.2148,1.8750,2.1246,1.6796,2.3570,1.9207,0.4167,0.5893,0.6250,0.7512,0.4167,0.5893,1.1785,0.9176,0.9904,1.7800,1.6667,2.2052,1.3359,1.5167,1.9044,2.7667,1.4583,2.1751,0.3931,0.6588,0.7660,1.3340,1.5098,1.8503,2.1751,2.4976,2.4668,2.2001,2.8580,1.1733,1.6029,1.5098,0.8790,0.3841,0.3560,0.3436,1.0146,0.8302,1.4264,1.6874,1.7994,2.0434,2.3515,2.9014,2.3928,2.2224,0.8004,0.7928,1.3521,1.6771,2.0017,0.3727,0.4751,0.4751,0.4507,0.9501,0.9619,1.3566,1.1696,0.7096,1.4167,2.0108,1.8494,1.8898,1.6271,2.1266,1.1281,1.7994,1.3604,2.1989,1.6672,1.3775,1.5506,1.2430,1.2611,1.4056,1.2507,1.5006,1.4796,1.5439,1.0417,
1.3418,0.9939,1.7800,1.7180,0.0000,0.4167,0.8590,0.5803,2.0833,1.3975,1.4731,1.4731,0.6588,0.8333,1.2148,0.4658,0.4167,0.4658,1.2500,1.9207,1.3176,1.5023,1.9654,2.0937,2.1246,1.2500,0.9317,1.1219,2.1020,1.6271,1.1335,1.8262,1.8295,2.3292,2.4752,1.3623,0.4658,1.1219,2.0194,1.0623,1.4778,0.8385,1.1733,0.6872,0.5017,0.9252,1.1219,0.9204,1.6271,1.5098,1.8352,0.7372,0.9176,1.7505,2.0212,1.7520,1.0316,0.8907,0.3536,0.1863,0.2795,1.2255,1.7002,1.9583,2.7695,2.2841,2.4041,1.7490,1.1585,1.4191,2.3600,1.4554,1.3242,1.4731,1.6229,1.5023,1.6734,2.1246,1.9039,1.7331,1.9437,0.7083,0.2946,0.1718,0.3359,0.6783,0.7372,1.0249,0.5035,1.6796,0.4583,0.4429,0.2795,0.4751,0.4859,0.3173,0.5606,0.4104,0.2668,0.5154,0.8590,
1.0350,0.6834,1.3975,1.3176,0.4167,0.0000,0.8590,0.8271,1.7678,1.2672,1.4731,1.0623,0.2946,0.9317,1.0623,0.7512,0.8333,0.4658,1.3176,1.6796,0.9317,1.1785,1.6271,1.6796,1.7180,0.8333,0.5893,0.7277,1.7002,1.3975,0.9501,1.6776,1.4837,1.9654,2.1526,1.5751,0.4658,1.3340,1.6399,0.6588,1.1917,0.7512,1.1281,0.8858,0.8590,1.2169,1.2944,1.0442,1.7702,1.1585,1.5366,0.5480,0.5017,1.3340,1.6100,1.3869,0.8047,0.4877,0.3005,0.3727,0.5966,1.1674,1.6271,2.0022,2.4923,2.0518,2.0366,1.3450,0.8670,1.1932,2.0700,1.0865,0.9592,1.1258,1.2754,1.1180,1.2863,1.7579,1.5298,1.3242,1.6008,0.8218,0.5433,0.5848,0.5017,1.0078,0.5154,0.9176,0.2125,1.5618,0.6194,0.3560,0.3841,0.1318,0.2500,0.1768,0.3750,0.4507,0.2668,0.5789,0.4658,
0.8760,1.5104,1.4731,1.9207,0.8590,0.8590,0.0000,0.5086,1.5167,0.5893,0.6250,1.3975,1.1219,1.6796,1.9207,1.3176,1.0417,0.4167,0.4658,1.2148,1.6271,1.9654,2.3754,1.9764,2.2535,1.3340,0.7512,1.0291,1.8634,0.9317,0.4658,1.0086,1.3775,1.8865,1.8975,0.8580,1.2500,1.9764,2.2989,1.3340,2.0125,1.5921,1.9623,1.5462,0.7683,0.7546,0.5590,0.3033,0.9501,1.1319,1.2535,0.4125,1.0623,1.7727,2.1156,2.0970,1.6604,1.2019,1.0841,0.6783,1.1335,0.3727,0.8437,1.1441,2.0804,1.5422,2.7112,1.5685,0.7193,0.7512,1.7144,1.8090,1.7002,1.8842,2.0250,1.2535,1.4056,1.7104,1.5439,1.5948,1.4678,0.2430,0.5966,0.8760,1.1785,1.4907,1.3744,0.2635,0.6731,0.8437,1.3084,1.1696,1.0865,0.9904,1.1032,0.9619,1.2262,1.2091,1.0000,1.3359,0.8839,
1.3156,1.5029,1.8769,2.1057,0.5803,0.8271,0.5086,0.0000,2.0043,1.0937,1.0069,1.6997,1.1211,1.3907,1.7892,0.9583,0.5803,0.4350,0.7383,1.7225,1.7450,2.0043,2.4541,2.3158,2.4840,1.5557,1.0491,1.3156,2.2504,1.4367,0.9520,1.5029,1.8305,2.3456,2.3910,0.7828,1.0450,1.5970,2.4513,1.4577,2.0069,1.4173,1.7525,1.2091,0.2668,0.3931,0.5480,0.3953,1.0549,1.5506,1.7410,0.7083,1.2311,2.0434,2.3603,2.2087,1.5839,1.2944,0.9148,0.4751,0.7960,0.8549,1.2944,1.4319,2.5887,2.0502,2.8544,1.9239,1.1373,1.2486,2.2181,1.9085,1.7834,1.9526,2.1020,1.6255,1.7917,2.1578,1.9694,1.9329,1.9302,0.2668,0.3005,0.5017,0.9100,1.0712,1.2836,0.7649,0.7454,1.3288,1.0215,1.0078,0.8590,0.9428,1.0086,0.8333,1.1095,0.9904,0.8218,1.0937,1.0937,
0.7419,1.9760,0.6250,1.6667,2.0833,1.7678,1.5167,2.0043,0.0000,1.0417,1.4731,1.0623,1.7922,2.6680,2.5173,2.5087,2.4296,1.6796,1.6667,0.4658,1.7180,2.1246,2.2917,1.1219,1.7180,1.3176,1.1785,1.1219,0.8385,0.6250,1.0541,0.9138,0.3436,0.4658,0.3931,2.2083,2.2146,3.0971,2.0108,1.5866,2.2738,2.3808,2.7237,2.6523,2.2380,2.2642,1.9654,1.7815,2.0687,0.6360,0.2635,1.3649,1.4222,1.2944,1.5773,2.0017,2.2177,1.6229,2.0632,1.9185,2.3367,1.2944,1.2255,1.8109,0.7660,0.5966,2.3456,0.8760,0.9252,0.7683,0.3436,1.8634,1.8494,1.9939,2.0569,0.7906,0.7132,0.4167,0.5069,0.9592,0.2500,1.7525,1.9588,2.1957,2.2688,2.7528,2.0804,1.2535,1.5953,1.0417,2.3867,2.0970,2.1510,1.8305,1.9526,1.9445,2.0502,2.2115,2.0331,2.3322,1.3340,
0.6482,1.8037,1.2148,1.9654,1.3975,1.2672,0.5893,1.0937,1.0417,0.0000,0.4658,1.3340,1.4583,2.1751,2.2917,1.8634,1.6271,0.9317,0.6250,0.6588,1.7800,2.1751,2.5173,1.7922,2.2146,1.3975,0.8590,1.0623,1.6029,0.4167,0.3359,0.4290,1.0146,1.4731,1.3907,1.1667,1.7180,2.5173,2.3585,1.5167,2.2642,2.0156,2.3928,2.0737,1.3566,1.2693,0.9317,0.7828,1.0541,0.8917,0.7960,0.7193,1.2430,1.7129,2.0658,2.2177,2.0017,1.4386,1.5462,1.2112,1.6771,0.2635,0.3953,0.9446,1.5098,0.9592,2.7620,1.3926,0.6152,0.3359,1.1733,1.9654,1.8842,2.0687,2.1898,1.0905,1.1917,1.3340,1.2311,1.4464,1.0712,0.8271,1.1674,1.4446,1.6874,2.0582,1.7520,0.3727,1.0549,0.2946,1.8191,1.6180,1.5811,1.3851,1.5144,1.4148,1.6383,1.6884,1.4767,1.8200,1.0623,
