1,1357,1905,1
2,2650,802,1
3,1774,107,1
4,1307,964,1
5,3806,746,1
6,2687,1353,1
7,43,1957,1
8,3092,1668,1
9,185,1542,1
10,834,629,1
11,40,462,1
12,1183,1391,0
13,2048,1628,1
14,1097,643,1
15,1838,1732,1
16,234,1118,1
17,3314,1881,1
18,737,1285,1
19,779,777,0
20,2312,1949,1
21,2576,189,1
22,3078,1541,1
23,2781,478,1
24,705,1812,1
25,3409,1917,1
26,323,1714,1
27,1660,1556,1
28,3729,1188,0
29,693,1383,1
30,2361,640,1
31,2433,1538,1
32,554,1825,1
33,913,317,1
34,3586,1909,1
35,2636,727,1
36,1000,457,1
37,482,1337,1
38,3704,1082,0
39,3635,1174,1
40,1362,1526,1
41,2049,417,0
42,2552,1909,1
43,3939,640,1
44,219,898,1
45,812,351,0
46,901,1552,1
47,2513,1572,1
48,242,584,1
49,826,1226,1
50,3278,799,1
51,86,1065,1
52,14,454,1
53,1327,1893,1
54,2773,1286,1
55,2469,1838,1
56,3835,963,0
57,1031,428,0
58,3853,1712,1
59,1868,197,1
60,1544,863,1
61,457,1607,1
62,3174,1064,1
63,192,1004,1
64,2318,1925,1
65,2232,1374,1
66,396,828,1
67,2365,1649,1
68,2499,658,1
69,1410,307,1
70,2990,214,1
71,3646,1018,1
72,3394,1028,1
73,1779,90,0
74,1058,372,1
75,2933,1459,1
76,3099,173,1
77,2178,978,1
78,138,1610,1
79,2082,1753,1
80,2302,1127,1
81,805,272,0
82,22,1617,1
83,3213,1085,1
84,99,536,1
85,1533,1780,1
86,3564,676,1
87,29,6,1
88,3808,1375,0
89,2221,291,1
90,3499,1885,1
91,3124,408,1
92,781,671,1
93,1027,1041,1
94,3249,378,1
95,3297,491,1
96,213,220,1
97,721,186,1
98,3736,1542,1
99,868,731,1
100,960,303,1
101,3825,1101,1
102,2779,435,1
103,201,693,1
104,2502,1274,1
105,765,833,1
106,3105,1823,1
107,1937,1400,1
108,3364,1498,1
109,3702,1624,1
110,2164,1874,0
111,3019,189,1
112,3098,1594,1
113,3239,1376,1
114,3359,1693,1
115,2081,1011,1
116,1398,1100,1
117,618,1953,1
118,1878,59,1
119,3803,886,1
120,397,1217,1
121,3035,152,1
122,2502,146,1
123,3230,380,0
124,3479,1023,0
125,958,1670,1
126,3423,1241,1
127,78,1066,1
128,96,691,1
129,3431,78,1
130,2053,1461,1
131,3048,1,1
132,571,1711,0
133,3393,782,1
134,2835,1472,1
135,144,1185,1
136,923,108,1
137,989,1997,1
138,3061,1211,1
139,2977,39,1
140,1668,658,0
141,878,715,0
142,678,1599,1
143,1086,868,0
144,640,110,1
145,3551,1673,1
146,106,1267,1
147,2243,1332,1
148,3796,1401,1
149,2643,1320,1
150,48,267,1
151,1357,1905,0
