0.00000,3.75000,7.60345,10.07782,13.18439,15.67492,111.25000,111.31318,118.75658,121.25644,124.38128,126.88116,155.10203,155.66516,130.84013,128.40518,123.54307,121.11623,112.25668,113.50248,115.22397,45.65923,47.53699,33.57012,32.43383,30.65050,30.03253,15.00000,22.50000,30.00000,64.88271,61.88762,58.97894,56.17008,34.60153,35.40502,70.03626,73.21042,76.43676,79.70894,125.69339,128.10671,171.43922,172.82804,174.24166,99.61253,101.98422,104.36190,112.72547,112.04422,111.41491,110.83842,110.31560,109.84720,109.43391,109.07638,108.77514,108.53067,106.74517,109.13366,134.13205,135.62644,137.15012,138.70213,140.28152,141.88739,143.51884,145.17500,146.85505,148.55817,175.67948,177.14092,206.16381,204.63477,202.75062,201.26553,197.96622,201.07912,163.24947,163.02919,162.80740,162.67298,163.75000,167.50000,178.75000,186.25000,183.87857,188.74276,210.54245,216.94613,236.18468,239.99105,231.41633,230.04840,232.53780,231.21706,227.37033,226.06087,223.41805,213.66683,212.46783,211.32857,210.25004,193.80745,193.61386,197.27143,197.12880,193.32312,193.22611,193.75000,206.04630,206.82968,207.67782,208.58995,260.08562,295.14959,297.33845,299.53219,301.73068,303.93384,290.33520,289.46745,288.61875,287.78926,286.97915,286.18859,285.41773,284.66675,283.93579,283.22501,262.56696,265.04864,267.53066,270.01302,272.03659,272.13422,272.25476,272.39820,272.56450,272.75361,272.96549,273.20008,273.45732,273.73716,0.00000
3.75000,0.00000,9.01388,11.18034,14.04513,16.40551,111.31318,111.25000,118.85522,121.35305,124.47546,126.97348,154.78438,155.22791,130.04957,127.59953,122.70550,120.26176,111.81737,112.81899,114.30496,44.56824,46.08501,30.34309,29.08098,27.07772,26.37618,11.25000,18.75000,26.25000,62.75261,59.65068,56.62721,53.69547,31.03048,31.92398,68.06764,71.32945,74.63714,77.98487,124.75758,127.18865,169.40383,170.75430,172.13049,96.06720,98.42907,100.79760,109.13366,108.42984,107.77943,107.18340,106.64266,106.15805,105.73035,105.36025,105.04835,104.79519,103.17234,105.55286,131.12792,132.65616,134.21357,135.79914,137.41190,139.05091,140.71525,142.40402,144.11638,145.85149,173.53179,174.95758,203.22113,201.66979,199.75767,198.25016,194.87576,197.96622,159.51709,159.29164,159.06465,158.92707,160.00000,163.75000,175.00000,182.50000,180.23531,185.09394,207.36818,213.73538,233.35947,237.13212,228.29617,226.90943,229.37159,228.03252,224.19387,222.86575,220.17394,210.12738,208.90806,207.74929,206.65207,190.07092,189.87352,193.52911,193.38373,189.57704,189.47811,190.00000,202.37361,203.17115,204.03450,204.96284,256.36430,291.87567,294.05702,296.24341,298.43472,300.63085,286.82666,285.94826,285.08908,284.24929,283.42906,282.62857,281.84798,281.08745,280.34716,279.62726,258.84509,261.32624,263.80775,266.28961,268.28885,268.38784,268.51007,268.65551,268.82412,269.01586,269.23067,269.46852,269.72932,270.01302,3.75000
7.60345,9.01388,0.00000,2.50000,5.62500,8.12500,103.75753,103.87041,111.25000,113.75000,116.87500,119.37500,147.77120,148.40427,123.84624,121.42545,116.59391,114.18358,105.01488,106.43366,108.35416,39.15614,41.48136,31.85048,31.25625,30.65050,30.65050,17.89728,24.90607,32.13740,71.76622,68.66188,65.62500,62.66541,34.46579,34.73673,64.62935,67.64163,70.72449,73.86908,118.83056,121.22584,165.94662,167.39969,168.87727,98.68273,101.10715,103.53517,116.24664,115.42381,114.64960,113.92500,113.25097,112.62840,112.05816,111.54105,111.07782,110.66913,105.96653,108.40102,130.87745,132.26689,133.68865,135.14171,136.62506,138.13773,139.67876,141.24723,142.84224,144.46291,170.37871,171.90341,202.64366,201.18108,199.38186,197.96622,194.90783,198.09247,163.95145,163.84658,163.76908,163.75000,165.17037,168.91658,180.15618,187.64994,183.49153,188.39889,207.75963,214.29025,232.31932,236.21445,228.43301,227.12968,229.71195,228.45695,224.58382,223.34198,220.88246,212.52298,211.45053,210.43946,209.49064,194.57185,194.47546,198.18808,198.14077,194.37902,194.37902,195.14418,208.89310,209.79994,210.76961,211.80124,260.51781,292.69358,294.91127,297.13344,299.35999,301.59083,288.97042,288.16364,287.37633,286.60867,285.86082,285.13292,284.42513,283.73761,283.07050,282.42394,263.00695,265.49629,267.98583,270.47556,273.64581,273.81135,273.99960,274.21051,274.44404,274.70012,274.97869,275.27969,275.60303,275.94865,7.60345
10.07782,11.18034,2.50000,0.00000,3.12500,5.62500,101.25772,101.37338,108.75000,111.25000,114.37500,116.87500,145.28662,145.93047,121.42545,119.00794,114.18358,111.77719,102.54572,103.99820,105.96285,36.89618,39.35515,31.25625,30.85374,30.65050,30.85374,19.08042,25.76941,32.81101,73.86908,70.72449,67.64163,64.62935,34.37500,34.46579,62.66541,65.62500,68.66188,71.76622,116.43970,118.83056,163.90975,165.38072,166.87617,98.09514,100.53373,102.97527,117.11706,116.24664,115.42381,114.64960,113.92500,113.25097,112.62840,112.05816,111.54105,111.07782,105.41955,107.86638,129.52135,130.87745,132.26689,133.68865,135.14171,136.62506,138.13773,139.67876,141.24723,142.84224,168.39546,169.93795,201.18108,199.73909,197.96622,196.57219,193.58864,196.79463,163.84658,163.77982,163.75000,163.76908,165.30275,169.04604,180.27756,187.76648,183.02258,187.94219,206.52255,213.09109,230.74692,234.66815,227.12968,225.84650,228.45695,227.22253,223.34198,222.12134,219.71928,211.80124,210.76961,209.79994,208.89310,194.47546,194.41117,198.14077,198.12500,194.37902,194.41117,195.25624,209.49064,210.43946,211.45053,212.52298,260.29581,291.54358,293.76995,296.00069,298.23570,300.47488,288.16364,287.37633,286.60867,285.86082,285.13292,284.42513,283.73761,283.07050,282.42394,281.79808,262.78705,265.27845,267.77002,270.26174,273.81135,273.99960,274.21051,274.44404,274.70012,274.97869,275.27969,275.60303,275.94865,276.31645,10.07782
13.18439,14.04513,5.62500,3.12500,0.00000,2.50000,98.13296,98.25231,105.62500,108.12500,111.25000,113.75000,142.18166,142.83951,118.40410,115.99097,111.17624,108.77514,99.46144,100.95830,102.98096,34.11836,36.76360,30.78403,30.63138,30.93592,31.38720,20.88847,27.13537,33.89437,76.53124,73.34103,70.20617,67.13443,34.51675,34.38068,60.26634,63.15284,66.12606,69.17482,113.45773,115.84270,161.38197,162.87577,164.39401,97.44590,99.90034,102.35699,118.27041,117.34198,116.45982,115.62500,114.83854,114.10145,113.41468,112.77917,112.19577,111.66531,104.81569,107.27629,127.87476,129.18767,130.53526,131.91646,133.33024,134.77557,136.25143,137.75686,139.29089,140.85259,165.93603,167.50117,199.38186,197.96622,196.22711,194.86073,191.97269,195.20522,163.76908,163.75000,163.77982,163.84658,165.52119,169.25965,180.47788,187.95881,182.48288,187.41665,205.00857,211.62411,228.80464,232.75859,225.52889,224.27139,226.91718,225.70895,221.81954,220.62589,218.29685,210.93727,209.95721,209.03984,208.18599,194.40012,194.37600,198.12599,198.14964,194.42423,194.49655,195.44121,210.27698,211.27773,212.34001,213.46289,260.05183,290.12995,292.36709,294.60845,296.85395,299.10348,287.18257,286.41985,285.67696,284.95408,284.25135,283.56891,282.90692,282.26553,281.64486,281.04506,262.54538,265.03906,267.53285,270.02676,274.05021,274.26678,274.50595,274.76766,275.05184,275.35843,275.68735,276.03852,276.41186,276.80727,13.18439
15.67492,16.40551,8.12500,5.62500,2.50000,0.00000,95.63317,95.75563,103.12500,105.62500,108.75000,111.25000,139.69834,140.36782,115.99097,113.58161,108.77514,106.37860,96.99589,98.53021,100.60171,31.94233,34.75360,30.63138,30.68234,31.38720,32.02782,22.54336,28.42891,34.93856,78.68549,75.46212,72.28957,69.17482,34.83219,34.51675,58.39654,61.21810,64.13487,67.13443,111.07782,113.45773,159.37500,160.88743,162.42426,96.99589,99.46144,101.92867,119.24404,118.27041,117.34198,116.45982,115.62500,114.83854,114.10145,113.41468,112.77917,112.19577,104.39745,106.86769,126.59760,127.87476,129.18767,130.53526,131.91646,133.33024,134.77557,136.25143,137.75686,139.29089,163.98480,165.56839,197.96622,196.57219,194.86073,193.51700,190.70695,193.96057,163.75000,163.76908,163.84658,163.95145,165.73817,169.47184,180.67690,188.14992,182.08858,187.03275,203.82380,210.47658,227.26980,231.25000,224.27139,223.03482,225.70895,224.52206,220.62589,219.45422,217.18458,210.27698,209.33862,208.46350,207.65243,194.37600,194.38404,198.14964,198.20483,194.49655,194.60095,195.62500,210.93727,211.97914,213.08192,214.24468,259.88354,289.01841,291.26408,293.51387,295.76767,298.02540,286.41985,285.67696,284.95408,284.25135,283.56891,282.90692,282.26553,281.64486,281.04506,280.46627,262.37869,264.87394,267.36927,269.86469,274.26678,274.50595,274.76766,275.05184,275.35843,275.68735,276.03852,276.41186,276.80727,277.22467,15.67492
111.25000,111.31318,103.75753,101.25772,98.13296,95.63317,0.00000,3.75000,7.60345,10.07782,13.18439,15.67492,45.65923,47.53699,33.57012,32.43383,30.65050,30.03253,15.00000,22.50000,30.00000,69.75683,71.00011,99.43787,101.82898,106.62617,109.03160,112.25668,113.50248,115.22397,168.12965,164.47953,160.83401,157.19340,106.53088,104.15771,64.88271,61.88762,58.97894,56.17008,34.60153,35.40502,99.61253,101.98422,104.36190,123.31679,125.24039,127.18404,179.37609,177.38773,175.41246,173.45073,171.50301,169.56977,167.65152,165.74877,163.86208,161.99199,129.14684,131.12792,112.72547,112.04422,111.41491,110.83842,110.31560,109.84720,109.43391,109.07638,108.77514,108.53067,106.74517,109.13366,163.24947,163.02919,162.80740,162.67298,163.75000,167.50000,188.54811,189.82825,191.46230,192.79604,197.96622,201.07912,210.54245,216.94613,191.29187,195.97214,178.75000,186.25000,183.87857,188.74276,193.80745,193.61386,197.27143,197.12880,193.32312,193.22611,193.75000,206.04630,206.82968,207.67782,208.58995,215.22608,216.34120,220.25287,221.38502,218.64015,219.82326,223.41805,253.00151,255.27941,257.59176,259.93764,270.05352,260.08562,262.56696,265.04864,267.53066,270.01302,272.03659,272.13422,272.25476,272.39820,272.56450,272.75361,272.96549,273.20008,273.45732,273.73716,272.44409,274.83660,277.23101,279.62726,297.43303,298.45566,299.49567,300.55288,301.62710,302.71815,303.82587,304.95005,306.09052,307.24710,111.25000
111.31318,111.25000,103.87041,101.37338,98.25231,95.75563,3.75000,0.00000,9.01388,11.18034,14.04513,16.40551,44.56824,46.08501,30.34309,29.08098,27.07772,26.37618,11.25000,18.75000,26.25000,69.04765,70.03626,98.39533,100.81116,105.65458,108.08164,111.81737,112.81899,114.30496,167.31917,163.65097,159.98657,156.32623,105.42511,103.02647,62.75261,59.65068,56.62721,53.69547,31.03048,31.92398,96.06720,98.42907,100.79760,120.47108,122.36281,124.27603,177.14092,175.12719,173.12613,171.13819,169.16384,167.20356,165.25785,163.32722,161.41222,159.51342,126.20977,128.16310,109.13366,108.42984,107.77943,107.18340,106.64266,106.15805,105.73035,105.36025,105.04835,104.79519,103.17234,105.55286,159.51709,159.29164,159.06465,158.92707,160.00000,163.75000,185.32594,186.62818,188.29000,189.64605,194.87576,197.96622,207.36818,213.73538,187.79248,192.46043,175.00000,182.50000,180.23531,185.09394,190.07092,189.87352,193.52911,193.38373,189.57704,189.47811,190.00000,202.37361,203.17115,204.03450,204.96284,211.86763,213.00033,216.90742,218.05694,215.33495,216.53612,220.17394,250.01953,252.32435,254.66353,257.03614,266.47145,256.36430,258.84509,261.32624,263.80775,266.28961,268.28885,268.38784,268.51007,268.65551,268.82412,269.01586,269.23067,269.46852,269.72932,270.01302,268.85899,271.24856,273.64010,276.03357,294.00919,295.04369,296.09569,297.16499,298.25141,299.35477,300.47488,301.61156,302.76461,303.93384,111.31318
118.75658,118.85522,111.25000,108.75000,105.62500,103.12500,7.60345,9.01388,0.00000,2.50000,5.62500,8.12500,39.15614,41.48136,31.85048,31.25625,30.65050,30.65050,17.89728,24.90607,32.13740,77.35117,78.55382,106.97729,109.37500,114.18358,116.59391,119.85669,121.10171,122.79302,175.71839,172.06580,168.41750,164.77376,114.05351,111.67230,71.76622,68.66188,65.62500,62.66541,34.46579,34.73673,98.68273,101.10715,103.53517,129.19523,131.05640,132.93854,186.14720,184.13013,182.12504,180.13233,178.15241,176.18572,174.23269,172.29381,170.36954,168.46040,134.84076,136.76223,116.24664,115.42381,114.64960,113.92500,113.25097,112.62840,112.05816,111.54105,111.07782,110.66913,105.96653,108.40102,163.95145,163.84658,163.76908,163.75000,165.17037,168.91658,193.51700,194.86073,196.57219,197.96622,203.28936,206.34468,215.64221,221.94101,195.24124,199.86030,180.15618,187.64994,183.49153,188.39889,194.57185,194.47546,198.18808,198.14077,194.37902,194.37902,195.14418,208.89310,209.79994,210.76961,211.80124,219.74506,220.92225,224.81677,226.00902,223.34198,224.58382,228.31242,258.57255,260.90962,263.27935,265.68088,273.53730,260.51781,263.00695,265.49629,267.98583,270.47556,273.64581,273.81135,273.99960,274.21051,274.44404,274.70012,274.97869,275.27969,275.60303,275.94865,275.90901,278.28296,280.65910,283.03738,301.68408,302.75428,303.84129,304.94492,306.06500,307.20133,308.35374,309.52206,310.70610,311.90568,118.75658
121.25644,121.35305,113.75000,111.25000,108.12500,105.62500,10.07782,11.18034,2.50000,0.00000,3.12500,5.62500,36.89618,39.35515,31.25625,30.85374,30.65050,30.85374,19.08042,25.76941,32.81101,79.79711,80.96344,109.37500,111.77719,116.59391,119.00794,122.33407,123.55414,125.21232,178.15570,174.50040,170.84921,167.20239,116.43970,114.05351,73.86908,70.72449,67.64163,64.62935,34.37500,34.46579,98.09514,100.53373,102.97527,130.88939,132.72681,134.58559,188.17587,186.14720,184.13013,182.12504,180.13233,178.15241,176.18572,174.23269,172.29381,170.36954,136.46485,138.36376,117.11706,116.24664,115.42381,114.64960,113.92500,113.25097,112.62840,112.05816,111.54105,111.07782,105.41955,107.86638,163.84658,163.77982,163.75000,163.76908,165.30275,169.04604,194.86073,196.22711,197.96622,199.38186,204.75977,207.79347,217.02894,223.28863,196.22313,200.81961,180.27756,187.76648,183.02258,187.94219,194.47546,194.41117,198.14077,198.12500,194.37902,194.41117,195.25624,209.49064,210.43946,211.45053,212.52298,220.92225,222.12134,226.00902,227.22253,224.58382,225.84650,229.62265,260.12692,262.48586,264.87689,267.29914,274.34154,260.29581,262.78705,265.27845,267.77002,270.26174,273.81135,273.99960,274.21051,274.44404,274.70012,274.97869,275.27969,275.60303,275.94865,276.31645,276.70635,279.07352,281.44299,283.81470,302.75428,303.84129,304.94492,306.06500,307.20133,308.35374,309.52206,310.70610,311.90568,313.12063,121.25644
124.38128,124.47546,116.87500,114.37500,111.25000,108.75000,13.18439,14.04513,5.62500,3.12500,0.00000,2.50000,34.11836,36.76360,30.78403,30.63138,30.93592,31.38720,20.88847,27.13537,33.89437,82.85907,83.98289,112.37841,114.78581,119.61200,122.03035,125.43207,126.62229,128.24080,181.20474,177.54621,173.89158,170.24110,119.42898,117.03699,76.53124,73.34103,70.20617,67.13443,34.51675,34.38068,97.44590,99.90034,102.35699,133.04282,134.85090,136.68080,190.72743,188.68480,186.65330,184.63329,182.62517,180.62933,178.64617,176.67612,174.71964,172.77718,138.53164,140.40260,118.27041,117.34198,116.45982,115.62500,114.83854,114.10145,113.41468,112.77917,112.19577,111.66531,104.81569,107.27629,163.76908,163.75000,163.77982,163.84658,165.52119,169.25965,196.57219,197.96622,199.73909,201.18108,206.62560,209.63230,218.79017,225.00087,197.48813,202.05584,180.47788,187.95881,182.48288,187.41665,194.40012,194.37600,198.12599,198.14964,194.42423,194.49655,195.44121,210.27698,211.27773,212.34001,213.46289,222.42450,223.65047,227.52919,228.76878,226.16538,227.45364,231.28800,262.09045,264.47619,266.89330,269.34092,275.37545,260.05183,262.54538,265.03906,267.53285,270.02676,274.05021,274.26678,274.50595,274.76766,275.05184,275.35843,275.68735,276.03852,276.41186,276.80727,277.73146,280.08997,282.45091,284.81422,304.11565,305.22341,306.34756,307.48793,308.64434,309.81660,311.00455,312.20799,313.42675,314.66066,124.38128
126.88116,126.97348,119.37500,116.87500,113.75000,111.25000,15.67492,16.40551,8.12500,5.62500,2.50000,0.00000,31.94233,34.75360,30.63138,30.68234,31.38720,32.02782,22.54336,28.42891,34.93856,85.31193,86.40385,114.78581,117.19708,122.03035,124.45192,127.91141,129.07877,130.66686,183.64580,179.98481,176.32755,172.67428,121.82531,119.42898,78.68549,75.46212,72.28957,69.17482,34.83219,34.51675,96.99589,99.46144,101.92867,134.79295,136.57787,138.38494,192.78084,190.72743,188.68480,186.65330,184.63329,182.62517,180.62933,178.64617,176.67612,174.71964,140.21329,142.06210,119.24404,118.27041,117.34198,116.45982,115.62500,114.83854,114.10145,113.41468,112.77917,112.19577,104.39745,106.86769,163.75000,163.76908,163.84658,163.95145,165.73817,169.47184,197.96622,199.38186,201.18108,202.64366,208.14001,211.12515,220.22095,226.39239,198.52975,203.07403,180.67690,188.14992,182.08858,187.03275,194.37600,194.38404,198.14964,198.20483,194.49655,194.60095,195.62500,210.93727,211.97914,213.08192,214.24468,223.65047,224.89755,228.76878,230.02887,227.45364,228.76195,232.64193,263.67742,266.08416,268.52171,270.98922,276.22525,259.88354,262.37869,264.87394,267.36927,269.86469,274.26678,274.50595,274.76766,275.05184,275.35843,275.68735,276.03852,276.41186,276.80727,277.22467,278.57408,280.92551,283.27948,285.63594,305.22341,306.34756,307.48793,308.64434,309.81660,311.00455,312.20799,313.42675,314.66066,315.90953,126.88116
155.10203,154.78438,147.77120,145.28662,142.18166,139.69834,45.65923,44.56824,39.15614,36.89618,34.11836,31.94233,0.00000,5.00000,30.47796,32.70369,37.25965,39.57785,43.12500,43.77232,45.65923,111.25000,111.36230,138.87101,141.35781,146.33278,148.82089,154.37500,154.55708,155.10203,208.16347,204.43711,200.71162,196.98707,145.50827,143.02808,98.38143,94.74060,91.10862,87.48661,37.75952,35.58660,80.16828,82.64429,85.12170,145.96794,147.34234,148.74606,208.23383,206.00080,203.77396,201.55354,199.33973,197.13277,194.93288,192.74031,190.55532,188.37815,150.17828,151.63819,119.57117,118.01913,116.50007,115.01528,113.56613,112.15398,110.78026,109.44641,108.15390,106.90424,87.60039,90.08026,150.04166,150.51993,151.17379,151.74120,154.87520,158.48033,202.50386,204.22491,206.39862,208.15503,214.37864,216.99744,225.04600,230.56063,197.96622,202.12156,169.33348,176.59651,163.75000,168.75000,180.14100,180.53090,184.43537,184.86693,181.41157,181.90185,183.87857,205.04001,206.61143,208.23852,209.92000,225.40415,226.94472,230.66649,232.21252,230.07641,231.66685,236.18468,270.53910,273.26298,276.01093,278.78223,272.24257,243.38514,245.88250,248.37991,250.87737,253.37488,262.18508,262.69710,263.23187,263.78924,264.36909,264.97125,265.59559,266.24193,266.91013,267.60001,274.47749,276.71694,278.96082,281.20902,304.62900,305.98011,307.34562,308.72533,310.11905,311.52661,312.94780,314.38246,315.83038,317.29139,155.10203
155.66516,155.22791,148.40427,145.93047,142.83951,140.36782,47.53699,46.08501,41.48136,39.35515,36.76360,34.75360,5.00000,0.00000,28.46324,30.83474,35.63048,38.04808,43.41389,43.19740,44.26924,111.36230,111.25000,138.44279,140.93715,145.92646,148.42138,154.45595,154.39524,154.69855,207.66748,203.93205,200.19717,196.46286,144.97036,142.48081,97.32757,93.64578,89.96961,86.29980,35.63048,33.31901,75.22103,77.69381,80.16828,143.31047,144.62370,145.96794,206.04630,203.78930,201.53803,199.29269,197.05349,194.82063,192.59434,190.37484,188.16237,185.95719,147.34234,148.74606,115.71956,114.11514,112.54339,111.00570,109.50350,108.03826,106.61152,105.22483,103.87981,102.57810,82.64429,85.12170,145.12925,145.62366,146.29940,146.88564,150.07941,153.67503,198.89146,200.64350,202.85559,204.64241,210.94005,213.51321,221.43442,226.87156,193.85078,197.96622,164.50328,171.75223,158.75000,163.75000,175.19855,175.59942,179.50670,179.95008,176.50469,177.00856,179.02186,200.49353,202.10030,203.76342,205.48152,221.47411,223.04183,226.74497,228.31756,226.22755,227.84486,232.42354,267.10982,269.86831,272.65047,275.45559,267.78679,238.39060,240.88784,243.38514,245.88250,248.37991,257.28829,257.81004,258.35492,258.92280,259.51352,260.12692,260.76285,261.42115,262.10163,262.80414,270.01230,272.24257,274.47749,276.71694,300.42483,301.79476,303.17912,304.57770,305.99032,307.41678,308.85689,310.31045,311.77729,313.25721,155.66516
130.84013,130.04957,123.84624,121.42545,118.40410,115.99097,33.57012,30.34309,31.85048,31.25625,30.78403,30.63138,30.47796,28.46324,0.00000,2.50000,7.50000,10.00000,21.69569,17.64449,16.26201,85.59078,84.89424,111.25000,113.75000,118.75000,121.25000,128.30780,127.68522,127.50153,180.21255,176.46706,172.72178,168.97670,117.55983,115.06113,69.30458,65.58630,61.87184,58.16195,7.28869,5.30330,66.85163,69.28485,71.72266,115.62500,117.04867,118.50798,177.76938,175.53156,173.30090,171.07770,168.86223,166.65482,164.45578,162.26546,160.08421,157.91241,120.00163,121.52835,92.29073,91.01210,89.78490,88.61125,87.49330,86.43323,85.43318,84.49528,83.62164,82.81427,74.16462,76.61032,133.12647,133.16167,133.27163,133.41225,135.35399,139.07760,173.89158,175.51042,177.56271,179.22686,185.23739,187.97544,196.39028,202.15345,171.55766,175.92834,150.25629,157.71439,151.77337,156.69686,163.75000,163.76908,167.54197,167.61656,163.92167,164.05506,165.17628,181.83097,183.05139,184.34004,185.69548,197.96622,199.38186,203.17788,204.60327,202.27611,203.75383,208.02738,241.31476,243.95184,246.61775,249.31155,247.93286,229.28302,231.77727,234.27164,236.76614,239.26074,243.85014,244.12551,244.42615,244.75195,245.10282,245.47865,245.87932,246.30472,246.75472,247.22918,250.24129,252.55337,254.86899,257.18807,278.46187,279.69920,280.95332,282.22401,283.51105,284.81422,286.13330,287.46807,288.81831,290.18380,130.84013
128.40518,127.59953,121.42545,119.00794,115.99097,113.58161,32.43383,29.08098,31.25625,30.85374,30.63138,30.68234,32.70369,30.83474,2.50000,0.00000,5.00000,7.50000,19.89229,15.37297,13.76420,83.12735,82.40999,108.75000,111.25000,116.25000,118.75000,125.82385,125.18892,125.00156,177.71554,173.97018,170.22503,166.48010,115.06113,112.56248,66.82533,63.10953,59.39802,55.69167,5.30330,3.95285,67.47974,69.89110,72.30848,113.56613,115.01528,116.50007,175.53156,173.30090,171.07770,168.86223,166.65482,164.45578,162.26546,160.08421,157.91241,155.75045,118.01913,119.57117,91.01210,89.78490,88.61125,87.49330,86.43323,85.43318,84.49528,83.62164,82.81427,82.07514,74.73129,77.15903,133.13820,133.12647,133.17781,133.27163,135.07666,138.80770,172.29381,173.89158,175.91835,177.56271,183.52559,186.28880,194.77651,200.58606,170.34203,174.74312,150.00651,157.47644,152.23594,157.14494,163.76908,163.75000,167.50466,167.54197,163.82632,163.92167,164.94909,181.05593,182.23011,183.47343,184.78450,196.57219,197.96622,201.77339,203.17788,200.81864,202.27611,206.50458,239.57319,242.19052,244.83732,247.51263,246.97941,229.46694,231.95922,234.45165,236.94425,239.43700,243.60011,243.85014,244.12551,244.42615,244.75195,245.10282,245.47865,245.87932,246.30472,246.75472,249.29667,251.61742,253.94158,256.26905,277.24157,278.46187,279.69920,280.95332,282.22401,283.51105,284.81422,286.13330,287.46807,288.81831,128.40518
123.54307,122.70550,116.59391,114.18358,111.17624,108.77514,30.65050,27.07772,30.65050,30.65050,30.93592,31.38720,37.25965,35.63048,7.50000,5.00000,0.00000,2.50000,16.82864,11.12781,8.77229,78.20746,77.44454,103.75000,106.25000,111.25000,113.75000,120.85794,120.19678,120.00163,172.72178,168.97670,165.23184,161.48723,110.06390,107.56539,61.87184,58.16195,54.45755,50.75985,3.95285,5.30330,68.99105,71.35135,73.72086,109.50350,111.00570,112.54339,171.07770,168.86223,166.65482,164.45578,162.26546,160.08421,157.91241,155.75045,153.59876,151.45776,114.11514,115.71956,88.61125,87.49330,86.43323,85.43318,84.49528,83.62164,82.81427,82.07514,81.40610,80.80890,76.09872,78.48417,133.30241,133.19687,133.13087,133.13087,134.65958,138.40187,169.16384,170.71769,172.69124,174.29434,180.15727,182.97135,191.60608,197.50890,167.99600,172.45697,149.63106,157.11883,153.27926,158.15588,163.92167,163.82632,167.54197,167.50466,163.75000,163.76908,164.60772,179.60025,180.68014,181.83097,183.05139,193.85078,195.20022,199.02889,200.39024,197.96622,199.38186,203.51693,236.13092,238.70746,241.31476,243.95184,245.13788,229.91592,232.40337,234.89110,237.37908,239.86731,243.17641,243.37551,243.60011,243.85014,244.12551,244.42615,244.75195,245.10282,245.47865,245.87932,247.47238,249.81008,252.15090,254.49475,274.85294,276.03852,277.24157,278.46187,279.69920,280.95332,282.22401,283.51105,284.81422,286.13330,123.54307
