0.00000,104.22500,27.87500,99.05000,47.17500,75.32500,4.65000,36.85000,66.52500,49.90000,103.30000,10.77500,70.95000,30.67500,33.87500,21.75000,29.87500,101.07500,88.47500,34.57500,3.57500,72.72500,26.20000,104.27500,29.92500,23.95000,90.97500,28.02500,105.60000,53.37500,51.55000,11.60000,63.62500,79.30000,18.52500,24.45000,81.80000,63.77500,74.70000,22.32500,86.07500,49.32500,83.25000,34.75000,30.12500,28.87500,14.05000,52.82500,33.40000,47.57500,12.50000,30.30000,88.30000,32.50000,70.70000,31.15000,49.77500,16.55000,22.50000,55.95000,30.45000,25.60000,16.62500,21.55000,36.45000,55.75000,96.57500,62.22500,9.72500,83.70000,30.97500,44.45000,20.40000,1.90000,81.00000,8.65000,87.90000,90.97500,22.92500,48.40000,34.42500,91.70000,6.27500,29.12500,89.22500,84.87500,88.40000,16.95000,35.25000,52.50000,70.82500,86.22500,61.80000,91.90000,19.95000,92.22500,40.42500,19.27500,30.12500,102.77500,0.00000
104.22500,0.00000,132.10000,5.17500,67.85000,28.90000,99.57500,76.52500,37.70000,54.32500,2.82500,93.45000,33.27500,102.20000,80.30000,113.72500,74.35000,50.15000,55.90000,79.95000,101.90000,67.10000,83.72500,45.50000,74.30000,128.17500,19.15000,93.10000,40.52500,54.70000,52.67500,92.62500,75.40000,28.77500,85.70000,89.52500,22.42500,83.25000,58.42500,81.90000,23.30000,66.75000,57.42500,102.77500,74.10000,133.10000,118.27500,70.90000,70.82500,61.05000,109.12500,99.62500,28.72500,71.72500,39.32500,77.62500,54.45000,87.67500,92.97500,55.37500,111.77500,78.62500,87.60000,82.67500,67.77500,48.47500,18.70000,86.50000,113.95000,20.52500,113.10000,99.92500,112.27500,102.42500,23.22500,95.57500,16.97500,26.15000,124.85000,55.82500,117.20000,12.52500,106.30000,75.10000,15.00000,61.40000,29.07500,87.27500,114.47500,66.27500,45.10000,18.00000,46.47500,54.27500,87.97500,12.00000,63.80000,100.90000,74.10000,37.70000,104.22500
27.87500,132.10000,0.00000,126.92500,64.25000,103.20000,32.52500,55.57500,94.40000,77.77500,131.17500,38.65000,98.82500,29.90000,61.75000,18.62500,57.75000,97.95000,85.35000,62.45000,30.20000,69.60000,54.07500,101.15000,57.80000,18.32500,118.85000,52.35000,102.47500,77.40000,79.42500,39.47500,60.50000,103.32500,46.40000,43.87500,109.67500,60.65000,73.67500,50.20000,113.95000,65.35000,80.12500,31.62500,58.00000,2.55000,13.82500,61.20000,61.27500,75.45000,22.97500,32.47500,103.37500,60.37500,92.77500,59.02500,77.65000,44.42500,39.12500,83.82500,27.32500,53.47500,44.50000,49.42500,64.32500,83.62500,124.45000,59.10000,18.15000,111.57500,27.85000,41.32500,19.82500,29.67500,108.87500,36.52500,115.77500,105.95000,19.80000,76.27500,31.30000,119.57500,25.80000,57.00000,117.10000,81.75000,116.27500,44.82500,32.12500,65.82500,87.00000,114.10000,85.62500,88.77500,44.12500,120.10000,68.30000,31.20000,58.00000,99.65000,27.87500
99.05000,5.17500,126.92500,0.00000,62.67500,23.72500,94.40000,71.35000,33.22500,49.15000,4.25000,88.27500,28.10000,97.02500,80.12500,108.55000,69.17500,44.97500,50.72500,79.77500,96.72500,61.92500,83.55000,40.32500,69.12500,123.00000,18.97500,92.92500,40.70000,49.52500,47.50000,87.45000,70.22500,23.60000,80.52500,89.35000,17.25000,78.07500,53.25000,76.72500,23.12500,61.57500,52.25000,97.60000,68.92500,127.92500,113.10000,65.72500,70.25000,60.87500,103.95000,94.45000,23.55000,66.55000,34.15000,77.45000,49.27500,82.50000,87.80000,55.20000,106.60000,73.45000,82.42500,80.55000,62.60000,43.30000,18.52500,81.32500,108.77500,15.35000,107.92500,94.75000,107.10000,97.25000,19.95000,90.40000,17.15000,26.07500,119.67500,50.65000,112.02500,11.30000,101.12500,69.92500,12.52500,56.22500,28.90000,82.10000,109.30000,61.10000,39.92500,12.82500,41.30000,49.10000,84.85000,11.42500,58.62500,95.72500,68.92500,37.87500,99.05000
47.17500,67.85000,64.25000,62.67500,0.00000,38.95000,49.47500,10.32500,30.15000,30.37500,66.92500,54.30000,34.57500,34.35000,62.40000,45.87500,42.70000,53.90000,41.30000,62.05000,50.75000,25.55000,65.82500,57.10000,28.40000,60.32500,54.60000,75.20000,58.42500,13.15000,15.17500,58.32500,16.45000,39.07500,43.30000,71.62500,45.42500,16.60000,27.52500,38.10000,49.70000,2.15000,36.07500,34.92500,33.90000,65.25000,50.42500,5.65000,52.52500,43.15000,59.67500,31.77500,41.12500,30.92500,28.52500,59.72500,19.95000,58.07500,69.67500,37.47500,43.92500,53.82500,51.90000,62.82500,13.82500,19.37500,60.20000,18.65000,53.75000,47.32500,45.25000,32.07500,44.42500,49.07500,44.62500,53.12500,51.52500,43.80000,57.00000,24.37500,49.35000,55.32500,40.90000,44.20000,52.85000,37.70000,52.02500,43.32500,46.62500,5.32500,23.65000,49.85000,21.37500,44.72500,67.12500,55.85000,25.90000,66.45000,35.60000,55.60000,47.17500
75.32500,28.90000,103.20000,23.72500,38.95000,0.00000,73.92500,47.62500,39.95000,54.82500,27.97500,78.75000,20.42500,73.30000,86.85000,84.82500,67.15000,29.45000,27.00000,86.50000,75.20000,38.20000,90.27500,32.65000,52.85000,99.27500,25.70000,99.65000,33.97500,25.80000,33.77500,82.77500,46.50000,7.67500,67.75000,96.07500,6.47500,54.35000,29.52500,62.55000,29.85000,37.85000,28.52500,73.87500,58.35000,104.20000,89.37500,42.00000,76.97500,67.60000,84.12500,70.72500,16.67500,55.37500,10.42500,84.17500,44.40000,82.52500,94.12500,61.92500,82.87500,78.27500,76.35000,87.27500,38.87500,23.42500,25.25000,57.60000,85.05000,8.37500,84.20000,71.02500,83.37500,73.52500,26.67500,77.57500,12.57500,19.35000,95.95000,48.82500,88.30000,18.02500,77.40000,68.65000,13.90000,32.50000,35.62500,67.77500,85.57500,37.37500,16.20000,17.90000,17.57500,25.37500,91.57500,16.90000,50.35000,90.90000,60.05000,31.15000,75.32500
4.65000,99.57500,32.52500,94.40000,49.47500,73.92500,0.00000,39.15000,61.87500,45.25000,98.65000,6.12500,66.30000,32.97500,29.22500,24.05000,25.22500,103.37500,90.77500,29.92500,2.32500,75.02500,21.55000,106.57500,25.27500,28.60000,86.32500,25.72500,107.90000,55.67500,46.90000,8.85000,65.92500,81.60000,13.87500,22.15000,80.10000,66.07500,77.00000,17.67500,81.42500,51.62500,85.55000,37.05000,25.47500,33.52500,18.70000,55.12500,28.75000,42.92500,10.20000,32.60000,90.60000,27.85000,73.00000,26.50000,45.12500,11.90000,20.20000,51.30000,32.75000,20.95000,11.97500,16.90000,35.65000,51.10000,91.92500,64.52500,14.37500,79.05000,33.27500,46.75000,22.70000,2.85000,76.35000,4.00000,84.35000,93.27500,25.27500,43.75000,36.72500,87.05000,8.57500,24.47500,84.57500,87.17500,83.75000,12.30000,37.55000,54.80000,73.12500,81.57500,64.10000,94.20000,17.65000,87.57500,35.77500,16.97500,25.47500,105.07500,4.65000
36.85000,76.52500,55.57500,71.35000,10.32500,47.62500,39.15000,0.00000,38.82500,22.20000,75.60000,43.97500,43.25000,25.67500,52.07500,37.20000,32.37500,64.22500,51.62500,51.72500,40.42500,35.87500,55.50000,67.42500,18.07500,51.65000,63.27500,64.87500,68.75000,21.82500,23.85000,48.00000,26.77500,47.75000,32.97500,61.30000,54.10000,26.92500,37.85000,27.77500,58.37500,12.47500,46.40000,26.25000,23.57500,56.57500,41.75000,15.97500,42.20000,32.82500,49.35000,23.10000,51.45000,20.60000,37.20000,49.40000,22.07500,47.75000,59.35000,28.25000,35.25000,43.50000,41.57500,52.50000,8.75000,28.05000,68.87500,25.37500,43.42500,56.00000,36.57500,23.40000,35.75000,38.75000,53.30000,42.80000,60.20000,54.12500,48.32500,20.70000,40.67500,64.00000,30.57500,33.87500,61.52500,48.02500,60.70000,33.00000,37.95000,15.65000,33.97500,58.52500,30.05000,55.05000,56.80000,64.52500,15.57500,56.12500,25.27500,65.92500,36.85000
66.52500,37.70000,94.40000,33.22500,30.15000,39.95000,61.87500,38.82500,0.00000,16.62500,36.77500,55.75000,19.52500,64.50000,46.90000,76.02500,36.65000,69.40000,56.80000,46.55000,64.20000,41.05000,50.32500,72.60000,36.60000,90.47500,24.45000,59.70000,73.92500,21.70000,14.97500,54.92500,37.70000,47.62500,48.00000,56.12500,46.12500,45.55000,43.02500,44.20000,19.55000,29.05000,51.57500,65.07500,36.40000,95.40000,80.57500,33.20000,37.02500,27.65000,71.42500,61.92500,56.62500,34.02500,39.02500,44.22500,16.75000,49.97500,55.27500,21.97500,74.07500,40.92500,49.90000,47.32500,30.07500,16.52500,30.05000,48.80000,76.25000,38.62500,75.40000,62.22500,74.57500,64.72500,14.47500,57.87500,50.37500,59.30000,87.15000,18.12500,79.50000,25.17500,68.60000,37.40000,45.75000,53.20000,21.87500,49.57500,76.77500,28.57500,39.15000,22.05000,30.12500,60.22500,51.62500,44.65000,26.10000,63.20000,36.40000,71.10000,66.52500
49.90000,54.32500,77.77500,49.15000,30.37500,54.82500,45.25000,22.20000,16.62500,0.00000,53.40000,39.12500,34.40000,47.87500,32.02500,59.40000,20.02500,84.27500,71.67500,31.67500,47.57500,55.92500,35.45000,87.47500,19.97500,73.85000,41.07500,44.82500,88.80000,36.57500,21.05000,38.30000,46.82500,62.50000,31.37500,41.25000,61.00000,46.97500,57.90000,27.57500,36.17500,32.52500,66.45000,48.45000,19.77500,78.77500,63.95000,36.02500,22.15000,12.77500,54.80000,45.30000,71.50000,17.40000,53.90000,29.35000,10.42500,33.35000,39.30000,7.10000,57.45000,24.30000,33.27500,32.45000,16.55000,31.40000,46.67500,45.42500,59.62500,53.50000,58.77500,45.60000,57.95000,48.10000,31.10000,41.25000,65.25000,74.17500,70.52500,6.00000,62.87500,41.80000,51.97500,20.77500,60.62500,68.07500,38.50000,32.95000,60.15000,35.70000,54.02500,36.92500,45.00000,75.10000,36.75000,59.52500,9.47500,46.57500,19.77500,85.97500,49.90000
