0.0000,2.9774,4.2412,6.2074,4.0354,12.6953,7.3898,4.9930,13.5975,10.7615,4.1224,9.5703,10.2311,10.6191,6.8149,2.1958,3.8989,4.6859,5.6402,5.0236,6.2295,7.5318,8.2790,7.1201,8.8528,6.0972,5.0403,5.5241,7.6113,6.0516,4.3878,10.1048,6.6357,3.7284,4.9457,10.4252,7.4886,8.2664,1.6318,7.9853,0.9372,8.1299,5.1682,7.8286,2.4454,4.5135,7.9638,8.7099,9.8493,2.6204,9.2169,13.1942,9.4072,4.3622,9.7096,12.6297,13.4314,9.7032,6.7521,9.5417,4.2101,3.3940,6.7821,7.0459,11.8826,9.7226,10.2845,7.4989,7.6076,6.0434,1.6390,11.3027,11.6323,12.6083,12.7011,3.1856,10.0445,8.8816,7.5461,4.2415,9.5918,13.8291,4.7201,10.4800,8.6185,8.8876,9.5579,7.6936,7.5881,7.9916,13.1689,10.0834,6.5681,8.5566,7.5572,10.0190,6.2751,8.0265,12.4713,5.6734,14.6736,13.0810,10.4992,4.3377,2.8900,8.1835,4.6213,4.9351,4.0043,7.4335,14.6996,3.0335,9.8613,4.9283,4.6834,6.8536,3.0248,4.3683,11.4826,9.7843,7.5873,9.5031,14.7285,5.0722,8.0413,5.8773,3.7602,2.2440,4.1642,2.0411,
2.9774,0.0000,3.4798,3.2593,6.8658,9.7586,9.1362,3.4392,11.6961,8.0816,7.0560,7.7251,7.8269,7.9412,5.7533,4.7802,2.8136,2.7274,4.9540,2.1687,3.9372,4.8074,5.6027,5.7467,9.3719,8.1783,4.2508,6.8699,6.4863,5.3828,3.3231,10.0970,4.3161,3.3098,2.0248,10.2531,4.7288,5.8986,2.6498,5.1880,2.8531,5.1527,5.5762,4.8753,5.3298,1.8542,5.1767,9.3554,7.0033,0.9943,6.2401,11.0599,6.4899,1.8707,6.8080,10.8330,11.6144,6.8685,6.0611,6.5651,7.1392,5.0782,7.7233,9.7279,10.0415,9.7916,7.7520,8.1506,10.2738,7.6035,2.3003,8.4871,9.3059,10.3622,10.4842,6.1629,8.9795,7.6822,5.7061,1.4814,8.0265,12.2822,4.4823,10.3088,8.5521,11.4497,7.7161,10.1696,7.1617,7.8295,10.3199,7.5903,3.7257,7.9792,5.9068,7.4748,8.0766,8.3194,10.0642,4.3971,13.4733,10.1759,9.1312,5.0908,4.6185,5.4241,5.7114,3.4165,6.9757,7.4732,13.6928,4.3508,9.8023,3.8636,5.7626,5.2900,3.6559,1.4392,11.0643,6.8331,6.1450,6.6811,13.6897,7.6389,7.9512,4.5059,5.1275,4.3954,6.7638,1.4300,
4.2412,3.4798,0.0000,5.5016,6.4303,10.2139,11.6000,1.2157,14.9022,7.5177,6.9668,11.0323,6.5581,7.3806,9.2329,4.4319,6.2490,1.7004,8.3935,3.5181,2.9465,4.7702,5.2729,9.2120,12.5626,10.3382,7.6904,4.2481,9.9646,1.9581,6.7761,13.4683,3.2819,6.6189,4.7277,13.6633,4.8316,8.9425,2.6356,5.3483,3.3690,6.5747,8.7284,5.9415,5.3957,2.8616,5.2989,12.4929,9.1935,2.5849,7.4959,14.1227,8.4440,5.2014,7.2456,14.1059,14.8666,9.1036,2.6649,7.7779,7.9212,3.3878,10.6932,11.0615,13.3051,6.3144,6.7963,11.2673,11.6258,10.1933,2.6092,10.6744,12.2458,13.3479,13.4924,6.6070,12.4531,4.6502,9.0688,3.0266,11.4259,15.6395,1.0897,13.7192,5.0725,12.9701,11.0250,11.8435,10.5923,4.3500,12.3164,10.4137,4.3958,11.4384,9.3210,6.5688,10.4873,11.5800,12.8961,7.8768,16.9126,10.3992,12.5643,8.0709,3.2300,7.9708,8.5466,1.1460,7.4897,10.8007,17.1588,2.6531,13.1838,0.7195,3.1290,8.7349,1.7735,3.5319,14.5196,8.5454,3.3658,6.7441,17.1522,9.2217,4.4719,1.7072,7.7766,3.6609,8.3206,2.6467,
6.2074,3.2593,5.5016,0.0000,10.1228,6.8449,11.2402,4.7040,9.6510,6.0260,10.3108,6.0943,6.4324,5.9038,5.6344,8.0205,4.0886,3.8990,5.5373,1.9903,3.8093,3.1911,3.9196,5.2162,10.3447,10.6145,5.0003,9.5917,6.0964,6.9040,4.2656,10.4580,3.9547,4.8956,1.2678,10.4215,3.0140,3.6926,5.8022,3.2000,6.1003,2.0808,7.0371,2.1448,8.5884,2.6429,3.2303,10.4528,3.8223,3.9873,3.1410,8.7360,3.2385,2.2539,4.1593,8.9754,9.6840,3.7053,7.4154,3.4620,10.2756,8.0851,9.2733,12.5934,8.1787,11.3834,6.0873,9.3868,13.1140,9.6797,5.4603,5.3225,6.8041,7.9187,8.0752,9.3845,8.2453,8.1972,4.4870,2.5542,6.7575,10.6622,6.5833,10.4731,10.1333,14.1694,6.0917,12.8424,7.4630,9.4043,7.1071,4.9441,2.1074,7.9705,4.9294,5.8172,10.3016,9.1895,7.4097,4.4958,12.2183,7.3688,7.9904,6.9462,7.6774,2.4696,7.6861,4.7341,10.1699,8.2128,12.6583,7.3028,10.1376,5.4656,8.4454,4.6302,6.4585,2.1227,10.8870,3.5777,6.6334,4.3486,12.6174,10.4692,9.5754,5.5409,7.4036,7.5752,9.6533,4.5835,
4.0354,6.8658,6.4303,10.1228,0.0000,16.2562,8.2170,7.5834,17.4147,13.8752,0.7778,13.4243,12.9884,13.7351,10.4323,2.1547,7.7867,7.6760,9.1765,8.6577,9.2139,10.8553,11.4990,10.8613,11.0783,6.6225,8.6943,4.4321,11.2090,7.4751,8.2173,12.7318,9.5950,7.4236,8.8870,13.1767,10.8600,12.2831,4.4531,11.3840,4.0286,11.9220,8.0744,11.5128,1.5956,8.0332,11.3488,10.8161,13.8457,6.2162,12.9910,17.1137,13.3556,8.3933,13.2315,16.4095,17.2100,13.7043,8.0078,13.3105,2.6399,3.2337,8.8466,5.7268,15.6946,9.4213,13.2089,9.7601,6.2286,7.4738,4.7583,15.3131,15.6221,16.5701,16.6530,1.6692,13.4854,10.3214,11.4449,7.8662,13.3239,17.4554,6.1763,13.2269,8.6866,7.6368,13.4108,6.8944,10.7669,8.3112,17.1671,14.1103,10.0962,11.7603,11.3901,12.9724,7.2651,10.5734,16.4768,9.4632,18.0604,16.5518,14.1020,7.1675,3.2252,12.2039,7.0463,7.5128,1.9859,10.2747,17.9459,3.8151,12.5534,7.1137,4.4772,10.6819,4.6570,8.1243,14.3818,13.6879,9.5039,12.8833,17.9978,4.7682,8.2564,8.0693,6.2011,2.8148,4.2106,5.5887,
12.6953,9.7586,10.2139,6.8449,16.2562,0.0000,18.0081,9.0043,11.8827,3.4139,16.6055,10.2582,5.0995,3.4854,11.6121,14.1036,10.8861,8.6656,11.9604,7.6788,7.2711,5.4592,4.9665,10.9669,16.5687,17.4529,11.5667,14.3170,11.7553,10.4114,10.9802,16.1819,6.9643,11.6969,8.0352,15.9654,5.4253,8.1232,11.8118,4.8987,12.3285,4.7645,13.7013,4.8870,14.8697,8.2494,4.9409,16.7549,5.2298,10.1334,3.7410,10.4990,4.7248,9.0981,3.0248,11.8091,12.1777,5.3726,10.4771,3.4413,16.8925,13.5460,15.8766,19.4002,11.2231,13.7339,4.4346,15.8279,19.9296,16.4596,11.5254,5.3009,8.7910,9.6162,9.8169,15.8497,13.0900,9.5647,9.8209,8.4707,11.2473,13.6102,10.9954,16.0078,12.7372,21.0096,10.2667,19.6853,13.4549,12.1803,5.2205,7.5501,6.1709,13.6368,10.3521,4.4661,17.1093,15.4182,8.6334,10.8475,15.6048,0.7445,12.3409,13.7265,13.2885,6.4387,14.4752,9.0722,16.6940,14.4328,16.3696,12.7632,15.8668,9.7157,13.2723,10.4405,11.8317,8.3330,16.0127,4.0693,8.7330,3.4752,16.2701,17.2810,12.3916,9.0576,14.2415,13.4739,16.4429,10.7603,
7.3898,9.1362,11.6000,11.2402,8.2170,18.0081,0.0000,12.1907,13.2852,17.0511,7.5328,10.2065,16.9532,16.9158,7.1414,8.3496,7.1516,11.6876,6.2842,11.1910,13.0589,13.8220,14.6342,7.8818,3.9705,1.5969,6.5131,12.1226,7.5126,13.4413,7.0279,5.9464,13.4457,6.3456,10.1975,6.5446,13.7108,10.7471,9.0215,14.1019,8.3135,13.2834,4.3654,13.3617,7.5508,10.9882,14.1058,3.5798,13.5510,9.4555,14.2683,13.6599,13.5958,9.0230,15.3918,12.2267,12.9092,13.3760,14.1415,14.5671,5.6492,10.1533,2.5586,4.0402,11.7882,16.8682,16.8367,3.2642,4.1297,1.5641,8.9951,14.6053,13.0272,13.5405,13.5224,6.6222,8.5352,16.2502,9.0675,10.6055,9.5119,12.4700,12.1033,6.5755,15.8575,4.1674,10.1900,3.0861,5.9298,15.2807,16.3996,12.3806,12.6514,6.5993,8.6509,16.5569,1.1147,4.2832,13.9564,7.3536,12.2236,18.5791,9.5751,4.2941,9.7606,11.8784,3.5567,12.1428,6.2786,4.8016,11.7476,10.1356,5.9361,12.2600,11.6300,8.1878,10.3670,10.4288,7.8378,14.1914,14.8900,15.4858,11.8523,3.5087,15.3062,13.1655,4.0090,8.9743,4.0204,9.0917,
4.9930,3.4392,1.2157,4.7040,7.5834,9.0043,12.1907,0.0000,14.2930,6.3174,8.0854,10.5350,5.4294,6.1793,9.0689,5.5286,6.2428,0.8422,8.3690,2.7364,1.7335,3.5734,4.0577,8.9509,12.7910,11.0239,7.6692,5.3868,9.7549,2.2127,6.7363,13.5310,2.0667,6.7411,4.1582,13.6732,3.6452,8.3050,3.5044,4.1553,4.2168,5.5190,8.9720,4.8445,6.4593,2.1954,4.1038,12.7587,8.2417,2.7844,6.3873,13.4301,7.4492,4.8808,6.0488,13.5525,14.2917,8.1653,2.7891,6.6574,8.9145,4.5975,11.0534,11.9772,12.7501,6.7283,5.6255,11.5437,12.5418,10.7246,3.3762,9.6990,11.5077,12.6213,12.7760,7.6374,12.1973,4.2467,8.6510,2.4899,11.0219,15.1566,2.0761,13.7288,5.4706,13.8557,10.5293,12.6827,10.5755,4.7360,11.2794,9.6475,3.3111,11.3588,8.9609,5.3899,11.0891,11.7524,12.1039,7.7107,16.5404,9.1839,12.2022,8.4073,4.4152,7.1535,8.9576,0.0710,8.5245,10.9123,16.8528,3.8484,13.2341,0.8018,4.2953,8.4323,2.9418,2.9907,14.4418,7.4968,2.7410,5.5320,16.8350,10.0583,4.8968,1.0671,8.2566,4.7829,9.1506,3.0999,
13.5975,11.6961,14.9022,9.6510,17.4147,11.8827,13.2852,14.2930,0.0000,13.7245,17.2208,4.0319,14.9388,13.6717,7.0528,15.7932,9.6989,13.4593,8.3218,11.5608,13.4277,12.3221,12.7683,6.5575,9.6989,13.8756,8.7315,18.5535,6.3320,16.5057,9.2247,8.0563,13.5166,9.9913,10.1813,7.4984,12.1306,5.9881,14.1782,12.0113,14.0702,9.8569,9.9182,10.5989,15.8635,12.1183,12.0707,10.0807,7.2281,12.6882,9.8330,1.4145,8.1082,9.8275,11.4852,1.0691,0.4721,7.1740,17.0504,9.8530,16.1851,16.6428,10.7749,16.7717,1.7203,21.0144,14.3479,10.0262,17.0765,12.3165,13.8483,6.6086,3.1990,2.2666,2.0662,16.0216,4.7577,17.7654,6.0749,11.8900,4.1304,1.9188,15.9859,7.5029,19.7591,17.4285,4.0437,16.2221,7.4573,19.0260,7.0316,4.9491,11.5720,6.6888,6.0429,14.1551,13.0696,9.0351,3.2596,7.9567,3.9554,12.6223,3.7170,10.6954,16.1462,7.3865,11.1788,14.3140,16.4549,8.5099,4.8831,15.9822,7.8814,15.0098,17.4571,6.7498,15.3490,11.3792,6.6414,8.5836,16.2388,12.2071,4.7467,15.0472,19.1895,15.1836,11.7343,15.7157,14.6790,13.0629,
10.7615,8.0816,7.5177,6.0260,13.8752,3.4139,17.0511,6.3174,13.7245,0.0000,14.3335,11.1836,1.6894,0.1425,11.5823,11.7734,9.9825,6.2246,11.5632,5.9230,4.6645,3.2742,2.4891,11.0762,16.3691,16.2250,11.0171,11.3571,11.9450,7.3168,10.2383,16.3924,4.2802,10.7593,6.8827,16.3006,3.3602,8.7293,9.5741,2.9493,10.2001,4.3724,12.9989,3.9293,12.6483,6.2883,2.9457,16.4787,6.5044,8.1458,3.9640,12.4474,5.6580,8.0819,2.2746,13.4065,13.9295,6.5737,7.2754,3.8893,14.9372,10.9044,15.2458,17.7611,12.7033,10.3443,1.0218,15.4039,18.3151,15.4893,9.3457,7.2883,10.5255,11.5310,11.7293,13.7537,13.7953,6.1675,10.1286,6.6184,12.0697,15.2312,8.1176,16.3496,9.3838,19.5224,11.1874,18.2500,13.4392,8.8606,7.9328,8.8819,4.4060,13.8587,10.6369,1.0916,16.0432,15.2125,10.6458,10.5128,17.0927,3.2474,13.2782,12.7987,10.7322,6.8989,13.5101,6.3884,14.6330,14.2328,17.7262,10.1652,16.0707,6.9107,10.3912,10.4950,9.2575,6.6807,16.6164,5.1423,5.4626,1.7208,17.6519,15.6996,9.0719,6.0994,13.0809,11.0615,14.8110,8.7244,
