0.00000,49.37500,178.75000,228.12500,30.54939,15.93638,17.66573,32.43937,149.40115,165.00710,194.77924,210.39279,228.65948,179.43161,125.01650,51.78833,15.62500,57.79327,19.87500,53.22505,179.85154,228.98915,212.07340,196.59337,167.14468,151.75870,41.97991,31.96996,31.04784,40.53721,35.50000,60.81234,182.24108,230.87067,236.86511,189.77783,80.63469,63.75000,77.36571,72.84336,73.24115,78.13130,165.44754,179.66505,207.34305,222.07502,241.53966,195.58107,148.17663,93.47877,79.37500,98.32217,83.62500,97.11350,197.34412,242.96946,229.29743,215.06078,188.51931,175.02254,96.77035,92.86692,92.55353,96.15328,99.25000,110.85330,204.45568,248.78018,261.33746,219.56278,136.72652,127.50000,138.44047,135.96495,136.17848,138.86977,201.37826,213.21314,237.00518,249.99525,269.30611,228.98980,151.40230,143.12500,155.31440,147.37500,155.42613,190.81830,231.66992,271.58867,261.35727,248.96075,226.42845,215.32116,158.41342,156.05953,155.87324,158.03723,163.00000,170.31409,241.91024,280.37478,297.68705,261.77877,197.52077,191.25000,201.18201,199.48661,199.63220,201.47767,248.72000,258.39559,278.35210,289.49277,307.95825,273.40232,212.68558,206.87500,216.11571,211.12500,216.82172,242.88899,276.63212,310.82918,303.58864,292.98445,274.09539,264.99366,221.25381,219.57462,219.44226,220.98462,321.64667,288.73366,232.06347,226.75000,0.00000
49.37500,0.00000,129.37500,178.75000,79.30459,63.77266,34.38477,19.48276,100.12539,115.70983,145.45661,161.06157,179.43161,130.31512,76.46374,15.62500,51.78833,105.87352,53.22505,19.87500,130.89273,179.85154,163.25081,147.87706,118.73822,103.61029,33.00876,43.50072,69.11550,83.66133,60.81234,35.50000,134.15715,182.24108,189.77783,144.22882,63.75000,80.63469,106.49604,95.49419,78.95885,73.70051,122.78958,135.79747,161.89445,176.04833,195.58107,151.78367,110.33536,79.37500,93.47877,132.42504,97.11350,83.62500,154.04880,197.34412,185.07570,171.66774,147.31243,135.41522,93.22964,97.43972,111.26158,120.83628,110.85330,99.25000,163.05966,204.45568,219.56278,181.64289,127.50000,136.72652,156.59412,149.33001,139.33705,136.42609,168.09995,177.82369,198.46946,210.17452,228.98980,192.93174,143.12500,151.40230,178.86225,155.42613,147.37500,163.18457,196.10528,231.66992,223.56952,212.60321,193.47161,184.57409,156.27565,158.82321,167.65874,174.16004,170.31409,163.00000,208.10308,241.91024,261.77877,230.89923,191.25000,197.52077,214.07979,208.82502,201.80002,199.80119,222.63430,230.06456,246.37078,255.89405,273.40232,243.99827,206.87500,212.68558,233.61323,216.82172,211.12500,221.83922,247.61191,276.63212,271.73841,262.78996,247.56757,240.67827,219.72828,221.54740,227.96467,232.78779,288.73366,261.06216,226.75000,232.06347,49.37500
178.75000,129.37500,0.00000,49.37500,208.44412,192.83080,163.05928,147.45381,30.54939,15.93638,17.66573,32.43937,51.78833,15.62500,57.79327,130.31512,179.43161,234.42296,179.85154,130.89273,19.87500,53.22505,41.97991,31.96996,31.04784,40.53721,149.84200,165.22206,194.66309,210.14032,182.24108,134.15715,35.50000,60.81234,80.63469,63.75000,144.22882,189.77783,220.22974,205.51376,177.87781,163.69121,77.36571,72.84336,73.24115,78.13130,93.47877,79.37500,98.32217,151.78367,195.58107,247.55063,197.34412,154.04880,83.62500,97.11350,96.77035,92.86692,92.55353,96.15328,173.36324,186.81680,213.29769,227.51075,204.45568,163.05966,99.25000,110.85330,136.72652,127.50000,181.64289,219.56278,248.35751,235.40650,211.70930,199.93780,138.44047,135.96495,136.17848,138.86977,151.40230,143.12500,192.93174,228.98980,275.20288,231.66992,196.10528,155.31440,147.37500,155.42613,158.41342,156.05953,155.87324,158.03723,213.97459,225.01295,247.43932,259.79117,241.91024,208.10308,163.00000,170.31409,197.52077,191.25000,230.89923,261.77877,288.07966,276.99216,257.15611,247.55517,201.18201,199.48661,199.63220,201.47767,212.68558,206.87500,243.99827,273.40232,313.56030,276.63212,247.61191,216.11571,211.12500,216.82172,221.25381,219.57462,219.44226,220.98462,263.90067,272.92722,291.69274,302.24144,232.06347,226.75000,261.06216,288.73366,178.75000
228.12500,178.75000,49.37500,0.00000,257.79152,242.17404,212.39144,196.77767,79.30459,63.77266,34.38477,19.48276,15.62500,51.78833,105.87352,179.43161,228.65948,283.68086,228.98915,179.85154,53.22505,19.87500,33.00876,43.50072,69.11550,83.66133,198.57355,214.05636,243.63552,259.16494,230.87067,182.24108,60.81234,35.50000,63.75000,80.63469,189.77783,236.86511,267.41102,252.38949,223.96945,209.22151,106.49604,95.49419,78.95885,73.70051,79.37500,93.47877,132.42504,195.58107,241.53966,294.62182,242.96946,197.34412,97.11350,83.62500,93.22964,97.43972,111.26158,120.83628,216.87241,231.13267,258.76718,273.43858,248.78018,204.45568,110.85330,99.25000,127.50000,136.72652,219.56278,261.33746,291.01369,277.27381,251.67961,238.65027,156.59412,149.33001,139.33705,136.42609,143.12500,151.40230,228.98980,269.30611,318.20957,271.58867,231.66992,178.86225,155.42613,147.37500,156.27565,158.82321,167.65874,174.16004,250.52735,262.96887,287.56002,300.83046,280.37478,241.91024,170.31409,163.00000,191.25000,197.52077,261.77877,297.68705,325.57243,313.35156,290.94856,279.75416,214.07979,208.82502,201.80002,199.80119,206.87500,212.68558,273.40232,307.95825,351.91017,310.82918,276.63212,233.61323,216.82172,211.12500,219.72828,221.54740,227.96467,232.78779,294.31682,304.97715,326.41875,338.16772,226.75000,232.06347,288.73366,321.64667,228.12500
30.54939,79.30459,208.44412,257.79152,0.00000,15.62500,45.42500,61.05000,178.75000,194.37500,224.17500,239.80000,257.79531,208.44881,153.62581,79.31690,30.58134,27.34415,31.94085,79.85093,208.65260,257.96012,240.63258,225.06539,195.40123,179.86540,64.24253,49.63296,25.37993,20.00000,40.53721,83.66133,210.14032,259.16494,263.68998,215.69629,96.77373,63.31826,63.75000,65.63690,78.27831,88.26758,189.77783,204.56222,233.06328,248.12921,267.44447,220.27036,170.11747,106.58000,77.48124,78.01772,81.42615,109.48137,221.68876,268.61389,254.00414,239.30836,211.64995,197.39713,103.63959,95.27588,85.19509,83.75000,96.15328,120.83628,227.51075,273.43858,284.14163,240.26850,143.41973,123.34207,127.50000,128.45385,135.35021,141.36249,219.56278,232.46051,257.89665,271.58846,291.07181,248.42560,156.70209,138.56260,139.83545,142.71770,160.38796,205.92994,250.76689,293.07260,281.53204,268.34806,244.00387,231.74946,159.63506,154.33626,148.32529,147.50000,158.03723,174.16004,259.79117,300.83046,316.33630,277.59888,199.75336,185.86407,191.25000,191.88721,196.57058,200.75773,261.77877,272.68701,294.67099,306.72561,325.64885,288.16602,214.19599,201.30566,202.85282,205.51057,218.15258,252.98706,291.11901,328.26483,319.57879,308.02759,287.06829,276.72753,219.89467,216.07867,211.82706,211.25000,338.16772,302.24144,232.78779,220.98462,30.54939
15.93638,63.77266,192.83080,242.17404,15.62500,0.00000,29.80000,45.42500,163.12500,178.75000,208.55000,224.17500,242.17807,192.83587,138.03770,63.78797,15.99754,42.27476,18.46405,64.45080,193.05613,242.35350,225.06539,209.50681,179.86540,164.34648,49.63296,35.88927,20.00000,25.37993,31.04784,69.11550,194.66309,243.63552,248.44356,200.64809,84.51562,57.70533,65.63690,63.75000,70.37118,78.27831,175.13945,189.77783,218.07605,233.06328,252.42493,205.55728,156.18408,95.58782,72.96606,84.41693,77.14221,98.81248,207.07649,253.66359,239.30836,224.73799,197.39713,183.36801,95.27588,88.89377,83.75000,85.19509,92.55353,111.26158,213.29769,258.76718,270.05234,226.85616,135.45092,120.55691,128.45385,127.50000,130.93621,135.35021,207.04110,219.56278,244.43681,257.89665,277.33480,235.47833,149.44324,136.08930,143.50403,140.31766,153.30372,194.57815,237.94705,279.43397,268.34806,255.43953,231.74946,219.92275,154.33626,150.48020,147.50000,148.32529,155.87324,167.65874,247.43932,287.56002,303.74406,266.07500,194.11115,184.02759,191.88721,191.25000,193.55775,196.57058,251.36891,261.77877,282.96584,294.67099,313.43096,277.08198,208.94414,199.61130,205.39892,203.85116,212.99831,243.83595,280.15183,316.14806,308.02759,296.84957,276.72753,266.90135,216.07867,213.34152,211.25000,211.82706,326.41875,291.69274,227.96467,219.44226,15.93638
17.66573,34.38477,163.05928,212.39144,45.42500,29.80000,0.00000,15.62500,133.32500,148.95000,178.75000,194.37500,212.39604,163.06527,108.33751,34.41316,17.72093,71.57699,19.97577,35.62675,163.32569,212.59604,195.40123,179.86540,150.28673,134.81675,25.37993,20.00000,35.88927,49.63296,31.96996,43.50072,165.22206,214.05636,219.51324,172.23317,65.25527,58.20666,78.27831,70.37118,63.75000,65.63690,147.78233,162.01903,189.77783,204.56222,224.00938,177.92809,130.67547,79.07206,73.36318,102.28552,77.51794,82.94134,179.68105,225.40425,211.64995,197.39713,170.88056,157.44719,85.19509,83.75000,88.89377,95.27588,92.86692,97.43972,186.81680,231.13267,243.70089,202.15917,124.34755,120.79767,135.35021,130.93621,127.50000,128.45385,184.47711,196.06721,219.56278,232.46051,251.74680,211.78918,139.45838,136.30263,154.69168,140.52458,143.58757,174.76632,214.53067,254.05748,244.00387,231.74946,209.62431,198.82607,148.32529,147.50000,150.48020,154.33626,156.05953,158.82321,225.01295,262.96887,280.57497,245.35793,186.53284,184.18541,196.57058,193.55775,191.25000,191.88721,233.13541,242.41012,261.77877,272.68701,291.03407,257.25285,201.92329,199.75681,213.36548,203.99364,206.11560,228.33874,260.55644,293.95825,287.06829,276.72753,258.48146,249.80416,211.82706,211.25000,213.34152,216.07867,304.97715,272.92722,221.54740,219.57462,17.66573
32.43937,19.48276,147.45381,196.77767,61.05000,45.42500,15.62500,0.00000,117.70000,133.32500,163.12500,178.75000,196.78264,147.46043,92.79042,19.53282,32.46946,87.07612,33.75301,21.59933,147.74836,196.99849,179.86540,164.34648,134.81675,119.38714,20.00000,25.37993,49.63296,64.24253,41.97991,33.00876,149.84200,198.57355,204.44410,157.53908,58.78363,64.25146,88.26758,78.27831,65.63690,63.75000,133.85572,147.78233,175.13945,189.77783,209.26426,163.74585,118.10641,73.82179,78.24571,113.67195,82.15391,77.95211,165.64896,210.75675,197.39713,183.36801,157.44719,144.45537,83.75000,85.19509,95.27588,103.63959,96.77035,93.22964,173.36324,216.87241,230.22044,189.79627,121.07674,123.82372,141.36249,135.35021,128.45385,127.50000,173.52101,184.47711,207.04110,219.56278,238.72114,200.02238,136.55001,138.99151,162.44538,143.13417,140.76454,165.57872,202.92290,241.15665,231.74946,219.92275,198.82607,188.70490,147.50000,148.32529,154.33626,159.63506,158.41342,156.27565,213.97459,250.52735,268.94914,235.27603,184.36856,186.18405,200.75773,196.57058,191.88721,191.25000,224.56592,233.13541,251.36891,261.77877,279.84309,247.65566,199.92569,201.60113,219.05208,205.80000,204.15902,221.38569,251.08555,282.88298,276.72753,266.90135,249.80416,241.82608,211.25000,211.82706,216.07867,219.89467,294.31682,263.90067,219.72828,221.25381,32.43937
149.40115,100.12539,30.54939,79.30459,178.75000,163.12500,133.32500,117.70000,0.00000,15.62500,45.42500,61.05000,79.31690,30.58134,27.34415,100.13514,149.40768,204.44471,149.69187,100.55867,31.94085,79.85093,64.24253,49.63296,25.37993,20.00000,119.38714,134.81675,164.34648,179.86540,151.75870,103.61029,40.53721,83.66133,96.77373,63.31826,114.45973,159.36323,189.77783,175.13945,147.78233,133.85572,63.75000,65.63690,78.27831,88.26758,106.58000,77.48124,78.01772,122.86241,165.50160,217.10989,167.38475,125.38758,81.42615,109.48137,103.63959,95.27588,85.19509,83.75000,144.45537,157.44719,183.36801,197.39713,175.02254,135.41522,96.15328,120.83628,143.41973,123.34207,155.90091,191.31310,219.56278,207.04110,184.47711,173.52101,127.50000,128.45385,135.35021,141.36249,156.70209,138.56260,168.20054,201.46223,246.17857,204.34231,171.63966,139.83545,142.71770,160.38796,159.63506,154.33626,148.32529,147.50000,188.70490,198.82607,219.92275,231.74946,215.32116,184.57409,158.03723,174.16004,199.75336,185.86407,208.89538,236.50135,261.77877,251.36891,233.13541,224.56592,191.25000,191.88721,196.57058,200.75773,214.19599,201.30566,222.74604,248.82003,286.70403,252.23408,226.55335,202.85282,205.51057,218.15258,219.89467,216.07867,211.82706,211.25000,241.82608,249.80416,266.90135,276.72753,232.78779,220.98462,240.67827,264.99366,149.40115
165.00710,115.70983,15.93638,63.77266,194.37500,178.75000,148.95000,133.32500,15.62500,0.00000,29.80000,45.42500,63.78797,15.99754,42.27476,115.71827,165.01302,220.05234,165.27037,116.08496,18.46405,64.45080,49.63296,35.88927,20.00000,25.37993,134.81675,150.28673,179.86540,195.40123,167.14468,118.73822,31.04784,69.11550,84.51562,57.70533,128.31486,174.07837,204.56222,189.77783,162.01903,147.78233,65.63690,63.75000,70.37118,78.27831,95.58782,72.96606,84.41693,135.86333,179.71483,231.86654,181.45053,138.15107,77.14221,98.81248,95.27588,88.89377,83.75000,85.19509,157.44719,170.88056,197.39713,211.64995,188.51931,147.31243,92.55353,111.26158,135.45092,120.55691,166.33931,203.73351,232.46051,219.56278,196.06721,184.47711,128.45385,127.50000,130.93621,135.35021,149.44324,136.08930,177.91878,213.29245,259.28610,216.01486,181.17352,143.50403,140.31766,153.30372,154.33626,150.48020,147.50000,148.32529,198.82607,209.62431,231.74946,244.00387,226.42845,193.47161,155.87324,167.65874,194.11115,184.02759,216.79703,246.65671,272.68701,261.77877,242.41012,233.13541,191.88721,191.25000,193.55775,196.57058,208.94414,199.61130,230.17269,258.49187,298.03455,261.77981,233.85913,205.39892,203.85116,212.99831,216.07867,213.34152,211.25000,211.82706,249.80416,258.48146,276.72753,287.06829,227.96467,219.44226,247.56757,274.09539,165.00710
