0.00000,0.30923,0.48023,0.77661,0.55509,0.41908,0.57064,0.29155,0.60519,0.85037,0.30208,0.52202,1.04672,0.67315,0.90035,0.46503,0.76689,0.68966,1.14483,0.52202,0.67315,0.17678,0.53968,0.72500,0.82765,0.47170,0.20156,0.40389,0.53444,0.81624,0.42500,0.15207,1.07384,0.76526,0.68283,0.77661,0.76035,0.46971,1.07616,1.40089,1.10510,1.12361,0.85440,0.94141,1.05119,0.34821,0.58310,0.30923,0.66002,0.60519,0.34731,0.00000
0.30923,0.00000,0.38243,0.92534,0.52559,0.70178,0.87321,0.55509,0.40697,0.70178,0.26575,0.61897,1.25300,0.94141,0.88671,0.21360,0.85147,0.89443,1.27279,0.30104,0.36912,0.26575,0.84890,1.02774,1.08541,0.72672,0.47566,0.47434,0.22638,0.59424,0.58310,0.28504,0.97788,0.50000,0.47762,0.61033,0.79765,0.36401,0.88600,1.53806,1.26120,1.20026,1.16216,0.97372,1.00654,0.49308,0.73527,0.61847,0.52559,0.34731,0.52559,0.30923
0.48023,0.38243,0.00000,1.24197,0.90139,0.88388,0.87536,0.52738,0.77500,1.07529,0.62700,0.95688,1.52684,1.14127,1.26491,0.57500,1.20052,1.16887,1.60507,0.19526,0.60415,0.30516,0.91686,1.14018,1.29928,0.63295,0.68007,0.23717,0.42720,0.93708,0.39528,0.57009,1.35831,0.80700,0.25125,0.30208,1.16297,0.74582,1.23744,1.86631,1.57579,1.55664,1.17500,1.34280,1.38857,0.80039,1.04672,0.71151,0.90554,0.68237,0.81394,0.48023
0.77661,0.92534,1.24197,0.00000,0.50990,0.52559,0.92804,0.94108,0.81892,0.78502,0.66568,0.31325,0.37583,0.44721,0.47170,0.88353,0.19039,0.19039,0.36912,1.22296,1.12361,0.95033,0.78142,0.71589,0.44230,1.06448,0.60415,1.17527,1.09772,0.95033,1.15596,0.67268,0.76322,1.03983,1.39933,1.52028,0.31623,0.66427,1.01304,0.62500,0.33634,0.40078,1.02133,0.37165,0.62099,0.44230,0.19526,0.73570,0.70178,0.94108,0.43012,0.77661
0.55509,0.52559,0.90139,0.50990,0.00000,0.63738,1.00561,0.83104,0.30923,0.35532,0.27951,0.23049,0.88388,0.76158,0.36401,0.40697,0.36912,0.57987,0.79765,0.81892,0.62650,0.67685,0.90312,0.97082,0.84890,1.00405,0.51478,0.92804,0.63640,0.45621,0.97788,0.40311,0.52202,0.53033,0.99153,1.13192,0.28284,0.17678,0.60519,1.06095,0.81739,0.68966,1.21989,0.45069,0.50062,0.30104,0.37832,0.72887,0.20616,0.43661,0.35355,0.55509
0.41908,0.70178,0.88388,0.52559,0.63738,0.00000,0.41231,0.45069,0.85037,0.99247,0.54601,0.45069,0.68007,0.25739,0.86096,0.78938,0.61847,0.36401,0.87321,0.94108,1.03259,0.58149,0.27951,0.34821,0.41608,0.54601,0.22638,0.74330,0.92534,1.05149,0.68007,0.42573,1.11636,1.05948,1.10028,1.18533,0.68283,0.67082,1.24197,1.10028,0.79883,0.92500,0.58363,0.83104,1.02865,0.34004,0.38810,0.22361,0.82538,0.91001,0.28504,0.41908
0.57064,0.87321,0.87536,0.92804,1.00561,0.41231,0.00000,0.35089,1.15244,1.35093,0.83254,0.85037,0.99624,0.53968,1.26738,1.03350,1.03078,0.75000,1.25399,1.00778,1.24147,0.64275,0.15207,0.35532,0.67315,0.27951,0.49624,0.65765,1.09144,1.36405,0.52202,0.67546,1.51038,1.33135,1.12500,1.15974,1.09144,0.98995,1.59452,1.45624,1.16324,1.32877,0.30104,1.24323,1.43462,0.70755,0.80039,0.28284,1.16887,1.17180,0.66049,0.57064
0.29155,0.55509,0.52738,0.94108,0.83104,0.45069,0.35089,0.00000,0.89513,1.14045,0.59266,0.75000,1.13054,0.68966,1.15677,0.74246,0.98011,0.80506,1.30504,0.65765,0.92229,0.30208,0.39528,0.62700,0.84853,0.18028,0.35089,0.32500,0.76035,1.10510,0.23049,0.43661,1.35301,1.04313,0.77540,0.81892,1.00031,0.76035,1.36771,1.54353,1.24147,1.32382,0.65192,1.17527,1.31529,0.57554,0.76485,0.23049,0.95033,0.88388,0.55057,0.29155
0.60519,0.40697,0.77500,0.81892,0.30923,0.85037,1.15244,0.89513,0.00000,0.30104,0.32016,0.52559,1.19190,1.02500,0.58363,0.20000,0.67315,0.87500,1.09573,0.63738,0.33634,0.65000,1.08167,1.19818,1.13192,1.07529,0.66568,0.87928,0.40389,0.21213,0.97500,0.47762,0.59424,0.22500,0.79057,0.94108,0.57064,0.18200,0.48283,1.35508,1.12361,0.96501,1.40757,0.71063,0.66049,0.52202,0.67546,0.87070,0.16008,0.14142,0.57717,0.60519
0.85037,0.70178,1.07529,0.78502,0.35532,0.99247,1.35093,1.14045,0.30104,0.00000,0.54829,0.57064,1.15434,1.10736,0.39528,0.50062,0.60208,0.90139,0.97082,0.93708,0.59266,0.92770,1.25524,1.32524,1.17925,1.31933,0.85513,1.16726,0.69732,0.23049,1.25000,0.70445,0.30208,0.39051,1.08541,1.23693,0.47566,0.38079,0.25000,1.20960,1.02987,0.79883,1.57421,0.54601,0.40697,0.65431,0.70578,1.07005,0.19039,0.41908,0.70799,0.85037
0.30208,0.26575,0.62700,0.66568,0.27951,0.54601,0.83254,0.59266,0.32016,0.54829,0.00000,0.35532,1.00778,0.75042,0.64275,0.25000,0.58577,0.65622,1.00778,0.56679,0.50062,0.40000,0.76322,0.89338,0.87821,0.77217,0.34731,0.65048,0.43661,0.53151,0.71107,0.16008,0.78142,0.51539,0.74330,0.87500,0.53677,0.16771,0.77661,1.27328,1.00000,0.93608,1.08915,0.71589,0.77862,0.25495,0.48088,0.55057,0.35795,0.36401,0.30104,0.30208
0.52202,0.61897,0.95688,0.31325,0.23049,0.45069,0.85037,0.75000,0.52559,0.57064,0.35532,0.00000,0.67315,0.53677,0.41908,0.57118,0.24622,0.35089,0.65431,0.91924,0.81432,0.68283,0.72887,0.76199,0.61847,0.90554,0.40078,0.92500,0.78462,0.68648,0.93708,0.39131,0.66568,0.75042,1.09602,1.22296,0.25125,0.35795,0.81892,0.91924,0.64517,0.60415,1.03078,0.42573,0.58523,0.17678,0.15000,0.59424,0.43661,0.63738,0.20156,0.52202
1.04672,1.25300,1.52684,0.37583,0.88388,0.68007,0.99624,1.13054,1.19190,1.15434,1.00778,0.67315,0.00000,0.45962,0.80700,1.24122,0.55227,0.36056,0.36056,1.53968,1.48703,1.22296,0.84595,0.67915,0.32882,1.20753,0.84926,1.41598,1.44439,1.32594,1.36015,0.97788,1.09144,1.41421,1.71264,1.82003,0.67915,1.03078,1.37295,0.47500,0.23585,0.54829,0.97500,0.67315,0.92905,0.76035,0.52974,0.90139,1.07761,1.30982,0.72887,1.04672
0.67315,0.94141,1.14127,0.44721,0.76158,0.25739,0.53968,0.68966,1.02500,1.10736,0.75042,0.53677,0.45962,0.00000,0.88459,1.00031,0.60519,0.25739,0.72543,1.19400,1.25000,0.83853,0.38810,0.26926,0.16008,0.75042,0.47434,0.99562,1.15974,1.20960,0.91992,0.65765,1.16726,1.24549,1.35577,1.44265,0.70711,0.84336,1.35508,0.91686,0.62700,0.83104,0.57717,0.81125,1.04672,0.50559,0.41003,0.45962,0.96566,1.10708,0.45277,0.67315
0.90035,0.88671,1.26491,0.47170,0.36401,0.86096,1.26738,1.15677,0.58363,0.39528,0.64275,0.41908,0.80700,0.88459,0.00000,0.74204,0.28504,0.63738,0.57987,1.17394,0.91924,1.03592,1.14045,1.14018,0.91001,1.31933,0.81394,1.28695,0.97082,0.61492,1.32524,0.75166,0.29155,0.75581,1.34280,1.48703,0.18028,0.52559,0.57554,0.81432,0.65048,0.40389,1.42850,0.15207,0.16771,0.58363,0.48541,1.01304,0.42426,0.72500,0.61847,0.90035
0.46503,0.21360,0.57500,0.88353,0.40697,0.78938,1.03350,0.74246,0.20000,0.50062,0.25000,0.57118,1.24122,1.00031,0.74204,0.00000,0.77015,0.89757,1.20026,0.44300,0.25125,0.47170,0.98489,1.13385,1.12750,0.91992,0.57717,0.68784,0.23049,0.38079,0.79412,0.37165,0.78938,0.30104,0.60415,0.75208,0.68966,0.23049,0.67315,1.46501,1.20934,1.09602,1.30815,0.85147,0.84039,0.50249,0.71151,0.76035,0.34004,0.14142,0.55057,0.46503
0.76689,0.85147,1.20052,0.19039,0.36912,0.61847,1.03078,0.98011,0.67315,0.60208,0.58577,0.24622,0.55227,0.60519,0.28504,0.77015,0.00000,0.35355,0.43012,1.15244,0.99562,0.92905,0.89338,0.86675,0.62500,1.12500,0.62948,1.17047,0.99562,0.78142,1.17686,0.63738,0.57554,0.88600,1.32877,1.46031,0.12748,0.54083,0.82462,0.69507,0.45069,0.35795,1.16324,0.21360,0.44230,0.41908,0.23049,0.80156,0.53968,0.80506,0.43157,0.76689
0.68966,0.89443,1.16887,0.19039,0.57987,0.36401,0.75000,0.80506,0.87500,0.90139,0.65622,0.35089,0.36056,0.25739,0.63738,0.89757,0.35355,0.00000,0.50990,1.17925,1.14728,0.86639,0.60052,0.52559,0.27951,0.91001,0.49624,1.07005,1.09144,1.03592,1.02956,0.61745,0.92534,1.10000,1.35208,1.46031,0.46503,0.70178,1.14237,0.73866,0.43661,0.58363,0.83104,0.55509,0.79569,0.40389,0.20156,0.58523,0.78502,0.98011,0.36912,0.68966
1.14483,1.27279,1.60507,0.36912,0.79765,0.87321,1.25399,1.30504,1.09573,0.97082,1.00778,0.65431,0.36056,0.72543,0.57987,1.20026,0.43012,0.50990,0.00000,1.57341,1.42346,1.31743,1.10255,0.98298,0.64275,1.41885,0.97275,1.54434,1.42522,1.17819,1.52315,1.03501,0.82840,1.30000,1.75018,1.87683,0.52559,0.97082,1.15109,0.26575,0.12500,0.21360,1.29059,0.42793,0.65431,0.80506,0.56181,1.09202,0.95197,1.23111,0.79765,1.14483
0.52202,0.30104,0.19526,1.22296,0.81892,0.94108,1.00778,0.65765,0.63738,0.93708,0.56679,0.91924,1.53968,1.19400,1.17394,0.44300,1.15244,1.17925,1.57341,0.00000,0.41908,0.37583,1.02530,1.23415,1.34629,0.79057,0.71981,0.41608,0.25125,0.77540,0.57064,0.56181,1.23111,0.63295,0.17678,0.31325,1.09573,0.64856,1.07616,1.83848,1.55925,1.50000,1.30863,1.26935,1.28160,0.78502,1.03078,0.80351,0.78302,0.52559,0.81125,0.52202
0.67315,0.36912,0.60415,1.12361,0.62650,1.03259,1.24147,0.92229,0.33634,0.59266,0.50062,0.81432,1.48703,1.25000,0.91924,0.25125,0.99562,1.14728,1.42346,0.41908,0.00000,0.62500,1.20960,1.37295,1.37863,1.09001,0.81394,0.78502,0.18028,0.38810,0.91992,0.60828,0.89443,0.22638,0.52500,0.67546,0.90139,0.45962,0.67915,1.68542,1.44244,1.30024,1.52746,1.04672,0.98520,0.75374,0.95819,0.98043,0.49497,0.19526,0.80156,0.67315
0.17678,0.26575,0.30516,0.95033,0.67685,0.58149,0.64275,0.30208,0.65000,0.92770,0.40000,0.68283,1.22296,0.83853,1.03592,0.47170,0.92905,0.86639,1.31743,0.37583,0.62500,0.00000,0.65000,0.85914,0.99562,0.46503,0.37500,0.25125,0.45894,0.85000,0.32500,0.29262,1.17925,0.76526,0.52202,0.60467,0.91001,0.55509,1.13275,1.57520,1.28062,1.28695,0.94141,1.09202,1.17739,0.51478,0.75581,0.42793,0.74035,0.61033,0.52022,0.17678
0.53968,0.84890,0.91686,0.78142,0.90312,0.27951,0.15207,0.39528,1.08167,1.25524,0.76322,0.72887,0.84595,0.38810,1.14045,0.98489,0.89338,0.60052,1.10255,1.02530,1.20960,0.65000,0.00000,0.23585,0.52559,0.38891,0.41608,0.71981,1.07384,1.29035,0.60467,0.61492,1.39396,1.27500,1.15974,1.21269,0.96209,0.91001,1.50271,1.30432,1.01119,1.18163,0.32596,1.10680,1.30815,0.60208,0.66427,0.23049,1.07964,1.11803,0.55057,0.53968
0.72500,1.02774,1.14018,0.71589,0.97082,0.34821,0.35532,0.62700,1.19818,1.32524,0.89338,0.76199,0.67915,0.26926,1.14018,1.13385,0.86675,0.52559,0.98298,1.23415,1.37295,0.85914,0.23585,0.00000,0.35089,0.62099,0.55902,0.95197,1.25399,1.39754,0.84039,0.76485,1.41598,1.40757,1.37772,1.43918,0.96047,1.01796,1.57520,1.15244,0.87643,1.09915,0.30923,1.07616,1.30504,0.68237,0.65622,0.43157,1.16619,1.25723,0.62650,0.72500
0.82765,1.08541,1.29928,0.44230,0.84890,0.41608,0.67315,0.84853,1.13192,1.17925,0.87821,0.61847,0.32882,0.16008,0.91001,1.12750,0.62500,0.27951,0.64275,1.34629,1.37863,0.99562,0.52559,0.35089,0.00000,0.90139,0.62700,1.15569,1.29928,1.30432,1.07848,0.80039,1.20026,1.35577,1.51038,1.60020,0.74204,0.95296,1.42149,0.80156,0.53033,0.78262,0.65192,0.81317,1.06301,0.62550,0.47434,0.61897,1.05505,1.22526,0.57717,0.82765
0.47170,0.72672,0.63295,1.06448,1.00405,0.54601,0.27951,0.18028,1.07529,1.31933,0.77217,0.90554,1.20753,0.75042,1.31933,0.91992,1.12500,0.91001,1.41885,0.79057,1.09001,0.46503,0.38891,0.62099,0.90139,0.00000,0.50559,0.40078,0.92229,1.28501,0.25125,0.61492,1.52582,1.21989,0.88388,0.90035,1.15677,0.93975,1.54778,1.64469,1.34397,1.45774,0.55902,1.32712,1.48071,0.73570,0.90139,0.32882,1.12944,1.06125,0.70401,0.47170
0.20156,0.47566,0.68007,0.60415,0.51478,0.22638,0.49624,0.35089,0.66568,0.85513,0.34731,0.40078,0.84926,0.47434,0.81394,0.57717,0.62948,0.49624,0.97275,0.71981,0.81394,0.37500,0.41608,0.55902,0.62700,0.50559,0.00000,0.57554,0.70000,0.87500,0.55340,0.20616,1.03078,0.86096,0.88353,0.97788,0.65192,0.49624,1.09829,1.22193,0.92229,0.97628,0.74204,0.82500,0.97628,0.23049,0.41908,0.21506,0.67268,0.70578,0.20000,0.20156
0.40389,0.47434,0.23717,1.17527,0.92804,0.74330,0.65765,0.32500,0.87928,1.16726,0.65048,0.92500,1.41598,0.99562,1.28695,0.68784,1.17047,1.07005,1.54434,0.41608,0.78502,0.25125,0.71981,0.95197,1.15569,0.40078,0.57554,0.00000,0.60519,1.06800,0.15811,0.53968,1.42697,0.96177,0.48541,0.50249,1.15812,0.80156,1.36015,1.79670,1.49771,1.52746,0.95296,1.34001,1.42850,0.75208,0.98393,0.54083,0.98298,0.81739,0.74917,0.40389
0.53444,0.22638,0.42720,1.09772,0.63640,0.92534,1.09144,0.76035,0.40389,0.69732,0.43661,0.78462,1.44439,1.15974,0.97082,0.23049,0.99562,1.09144,1.42522,0.25125,0.18028,0.45894,1.07384,1.25399,1.29928,0.92229,0.70000,0.60519,0.00000,0.52500,0.74246,0.50249,0.99624,0.38243,0.38810,0.53968,0.91924,0.45962,0.82538,1.69060,1.42850,1.32594,1.38406,1.08195,1.06213,0.68784,0.91686,0.84336,0.55902,0.27951,0.72801,0.53444
0.81624,0.59424,0.93708,0.95033,0.45621,1.05149,1.36405,1.10510,0.21213,0.23049,0.53151,0.68648,1.32594,1.20960,0.61492,0.38079,0.78142,1.03592,1.17819,0.77540,0.38810,0.85000,1.29035,1.39754,1.30432,1.28501,0.87500,1.06800,0.52500,0.00000,1.17394,0.68966,0.52022,0.16771,0.90554,1.05741,0.66191,0.38161,0.30104,1.42522,1.22577,1.01796,1.61594,0.76158,0.63738,0.71589,0.83442,1.08195,0.25125,0.25495,0.77177,0.81624
0.42500,0.58310,0.39528,1.15596,0.97788,0.68007,0.52202,0.23049,0.97500,1.25000,0.71107,0.93708,1.36015,0.91992,1.32524,0.79412,1.17686,1.02956,1.52315,0.57064,0.91992,0.32500,0.60467,0.84039,1.07848,0.25125,0.55340,0.15811,0.74246,1.17394,0.00000,0.57554,1.49206,1.08167,0.64275,0.65000,1.18163,0.87321,1.45774,1.76653,1.46480,1.52828,0.80971,1.36130,1.47585,0.76035,0.97243,0.46098,1.06125,0.93039,0.74582,0.42500
0.15207,0.28504,0.57009,0.67268,0.40311,0.42573,0.67546,0.43661,0.47762,0.70445,0.16008,0.39131,0.97788,0.65765,0.75166,0.37165,0.63738,0.61745,1.03501,0.56181,0.60828,0.29262,0.61492,0.76485,0.80039,0.61492,0.20616,0.53968,0.50249,0.68966,0.57554,0.00000,0.92195,0.66049,0.73527,0.84926,0.61847,0.32596,0.93608,1.29639,1.00778,0.99530,0.93975,0.80039,0.90035,0.23049,0.47762,0.39528,0.51478,0.50312,0.25000,0.15207
1.07384,0.97788,1.35831,0.76322,0.52202,1.11636,1.51038,1.35301,0.59424,0.30208,0.78142,0.66568,1.09144,1.16726,0.29155,0.78938,0.57554,0.92534,0.82840,1.23111,0.89443,1.17925,1.39396,1.41598,1.20026,1.52582,1.03078,1.42697,0.99624,0.52022,1.49206,0.92195,0.00000,0.68648,1.38406,1.53501,0.46098,0.62550,0.34821,1.02987,0.91686,0.62500,1.69503,0.41908,0.17500,0.80506,0.76035,1.24147,0.45277,0.71981,0.85000,1.07384
0.76526,0.50000,0.80700,1.03983,0.53033,1.05948,1.33135,1.04313,0.22500,0.39051,0.51539,0.75042,1.41421,1.24549,0.75581,0.30104,0.88600,1.10000,1.30000,0.63295,0.22638,0.76526,1.27500,1.40757,1.35577,1.21989,0.86096,0.96177,0.38243,0.16771,1.08167,0.66049,0.68648,0.00000,0.75042,0.90139,0.77540,0.40311,0.45277,1.55423,1.33627,1.15353,1.60020,0.89617,0.79569,0.74035,0.90035,1.05475,0.34821,0.16008,0.79451,0.76526
0.68283,0.47762,0.25125,1.39933,0.99153,1.10028,1.12500,0.77540,0.79057,1.08541,0.74330,1.09602,1.71264,1.35577,1.34280,0.60415,1.32877,1.35208,1.75018,0.17678,0.52500,0.52202,1.15974,1.37772,1.51038,0.88388,0.88353,0.48541,0.38810,0.90554,0.64275,0.73527,1.38406,0.75042,0.00000,0.15207,1.27009,0.81892,1.20234,2.01525,1.73566,1.67519,1.42522,1.44222,1.44439,0.96047,1.20675,0.94637,0.94240,0.66708,0.98520,0.68283
0.77661,0.61033,0.30208,1.52028,1.13192,1.18533,1.15974,0.81892,0.94108,1.23693,0.87500,1.22296,1.82003,1.44265,1.48703,0.75208,1.46031,1.46031,1.87683,0.31325,0.67546,0.60467,1.21269,1.43918,1.60020,0.90035,0.97788,0.50249,0.53968,1.05741,0.65000,0.84926,1.53501,0.90139,0.15207,0.00000,1.40757,0.96177,1.35370,2.14082,1.85624,1.81056,1.45538,1.58213,1.59236,1.07848,1.32594,1.01242,1.09144,0.81892,1.09829,0.77661
0.76035,0.79765,1.16297,0.31623,0.28284,0.68283,1.09144,1.00031,0.57064,0.47566,0.53677,0.25125,0.67915,0.70711,0.18028,0.68966,0.12748,0.46503,0.52559,1.09573,0.90139,0.91001,0.96209,0.96047,0.74204,1.15677,0.65192,1.15812,0.91924,0.66191,1.18163,0.61847,0.46098,0.77540,1.27009,1.40757,0.00000,0.45962,0.69732,0.78462,0.56403,0.40697,1.24825,0.18200,0.34731,0.42500,0.30516,0.84336,0.42720,0.70755,0.45277,0.76035
0.46971,0.36401,0.74582,0.66427,0.17678,0.67082,0.98995,0.76035,0.18200,0.38079,0.16771,0.35795,1.03078,0.84336,0.52559,0.23049,0.54083,0.70178,0.97082,0.64856,0.45962,0.55509,0.91001,1.01796,0.95296,0.93975,0.49624,0.80156,0.45962,0.38161,0.87321,0.32596,0.62550,0.40311,0.81892,0.96177,0.45962,0.00000,0.61033,1.23516,0.98393,0.86639,1.23516,0.62500,0.64275,0.34004,0.50559,0.70711,0.19039,0.27951,0.39528,0.46971
1.07616,0.88600,1.23744,1.01304,0.60519,1.24197,1.59452,1.36771,0.48283,0.25000,0.77661,0.81892,1.37295,1.35508,0.57554,0.67315,0.82462,1.14237,1.15109,1.07616,0.67915,1.13275,1.50271,1.57520,1.42149,1.54778,1.09829,1.36015,0.82538,0.30104,1.45774,0.93608,0.34821,0.45277,1.20234,1.35370,0.69732,0.61033,0.00000,1.36862,1.22602,0.95819,1.82294,0.72500,0.51539,0.90312,0.95033,1.31244,0.42573,0.55509,0.95721,1.07616
1.40089,1.53806,1.86631,0.62500,1.06095,1.10028,1.45624,1.54353,1.35508,1.20960,1.27328,0.91924,0.47500,0.91686,0.81432,1.46501,0.69507,0.73866,0.26575,1.83848,1.68542,1.57520,1.30432,1.15244,0.80156,1.64469,1.22193,1.79670,1.69060,1.42522,1.76653,1.29639,1.02987,1.55423,2.01525,2.14082,0.78462,1.23516,1.36862,0.00000,0.30208,0.41231,1.45000,0.66427,0.85586,1.06595,0.82006,1.32311,1.20753,1.49206,1.05505,1.40089
1.10510,1.26120,1.57579,0.33634,0.81739,0.79883,1.16324,1.24147,1.12361,1.02987,1.00000,0.64517,0.23585,0.62700,0.65048,1.20934,0.45069,0.43661,0.12500,1.55925,1.44244,1.28062,1.01119,0.87643,0.53033,1.34397,0.92229,1.49771,1.42850,1.22577,1.46480,1.00778,0.91686,1.33627,1.73566,1.85624,0.56403,0.98393,1.22602,0.30208,0.00000,0.32596,1.18163,0.50249,0.74582,0.77782,0.53033,1.02133,0.98900,1.25399,0.76199,1.10510
