0.00000,28.75000,63.75000,92.50000,127.50000,156.25000,191.25000,220.00000,233.95717,205.09525,170.23794,141.38821,106.55553,77.75161,43.07355,15.10381,233.49418,229.24693,204.79601,197.90080,199.92719,169.88277,165.73633,141.23617,136.36534,134.36485,106.43733,102.52332,77.98738,73.13177,71.21253,43.88372,41.00800,18.56155,14.71946,15.13708,34.51675,94.87245,157.91859,221.36826,258.85751,245.02196,211.55442,200.10937,175.01846,167.86866,156.95787,156.34621,159.36045,161.90426,162.30999,170.95943,173.57200,178.66913,202.94489,205.35242,213.60924,247.53637,249.68003,259.73695,258.57331,255.51572,252.65620,251.13712,212.94255,210.73717,208.41103,207.14467,178.76530,177.93301,176.53125,175.71597,163.39417,164.37619,164.43321,164.22976,178.75000,181.04730,189.77783,201.26553,219.56278,237.41446,261.77877,283.46351,298.16777,276.13403,251.29468,232.75859,213.35919,200.57729,189.79830,185.51028,192.20003,191.60377,192.32338,196.39127,204.43926,204.52660,206.70216,219.02661,234.04722,234.68784,237.88948,255.93731,275.47942,276.50272,280.33044,301.93258,300.89621,295.69436,255.83766,251.73306,220.21673,217.78896,199.16333,199.05441,393.45802,384.54325,364.08416,357.60524,344.14163,340.61362,335.31742,335.08489,338.10493,340.65203,342.00352,340.83193,343.72419,346.34961,349.60804,348.91909,360.70184,363.31863,368.25709,368.03639,387.54798,390.09092,396.39489,396.59193,394.97330,393.12947,392.08653,367.59459,366.26600,365.47355,349.82250,349.11160,348.62315,343.12557,343.15289,342.97728,0.00000
28.75000,0.00000,35.00000,63.75000,98.75000,127.50000,162.50000,191.25000,205.21868,176.36078,141.51089,112.67348,77.87221,49.14901,15.19722,16.25000,204.79601,200.58609,176.11475,169.22740,171.24473,141.23617,137.16698,112.64227,107.77294,105.79568,77.98738,74.31626,49.88267,45.09303,43.30892,18.56155,18.95142,20.40603,26.20544,24.08072,18.13577,66.87792,129.40066,192.72917,236.57086,223.63701,193.33769,183.54056,164.07703,159.65239,156.81585,159.43262,162.25675,164.64239,162.75221,162.76671,165.39571,168.52531,186.51241,189.03040,196.06480,226.29379,228.55495,237.92889,236.96156,234.23579,231.57916,230.15519,195.70585,194.04614,192.07949,190.98717,169.05297,169.02524,168.19120,167.65713,164.27159,166.76377,166.17244,166.94266,181.04730,178.75000,182.14435,189.77783,204.21343,219.56278,241.57362,261.77877,276.19335,255.51725,232.79474,216.52078,200.57952,191.31535,185.46972,185.60711,193.41901,192.51690,192.51015,192.32338,196.46845,196.25559,197.81818,206.70216,218.89932,219.31229,222.10815,237.88948,255.66013,256.52998,260.11566,280.33044,279.67688,274.91050,238.32574,234.89526,208.58399,207.13258,195.81504,196.87599,379.16721,371.28326,353.80992,348.60420,338.70824,336.64022,335.25097,336.53605,339.47966,341.96188,342.42358,341.04275,339.72370,342.32522,344.74288,343.83522,351.71873,354.34913,358.56594,358.13863,374.33683,376.91933,382.64805,382.66438,381.55213,379.92701,378.98999,358.28694,357.22564,356.56430,345.37683,344.96943,344.63156,344.27573,343.98969,344.28455,28.75000
63.75000,35.00000,0.00000,28.75000,63.75000,92.50000,127.50000,156.25000,170.23794,141.38821,106.55553,77.75161,43.07355,15.10381,22.01603,50.38911,169.88277,165.73633,141.23617,134.36485,136.36534,106.43733,102.52332,77.98738,73.13177,71.21253,43.88372,41.00800,18.56155,15.13708,14.71946,25.51041,31.31144,52.29872,59.07813,56.90458,38.86073,34.51675,94.87245,157.91859,211.55442,200.10937,175.01846,167.86866,156.95787,156.34621,163.60993,169.81317,172.31513,174.43298,169.98391,159.36045,161.90426,162.30999,170.95943,173.57200,178.66913,202.94489,205.35242,213.60924,212.94255,210.73717,208.41103,207.14467,178.76530,177.93301,176.53125,175.71597,163.39417,164.43321,164.37619,164.22976,171.94885,176.07926,174.76994,176.62064,189.77783,182.14435,178.75000,181.04730,189.77783,201.26553,219.56278,237.41446,251.29468,232.75859,213.35919,200.57729,189.79830,185.51028,186.15254,191.63768,200.53531,199.30130,198.44119,193.11792,192.20003,191.60377,192.32338,196.39127,204.43926,204.52660,206.70216,219.02661,234.04722,234.68784,237.88948,255.93731,255.83766,251.73306,220.21673,217.78896,199.16333,199.05441,197.39499,199.85346,364.08416,357.60524,344.14163,340.61362,335.31742,335.08489,338.48222,341.57614,344.40048,346.78189,346.17215,344.55247,338.10493,340.65203,342.00352,340.83193,343.72419,346.34961,349.60804,348.91909,360.70184,363.31863,368.25709,368.03639,367.59459,366.26600,365.47355,349.82250,349.11160,348.62315,343.15289,343.12557,342.97728,348.88326,348.22429,349.08001,63.75000
92.50000,63.75000,28.75000,0.00000,35.00000,63.75000,98.75000,127.50000,141.51089,112.67348,77.87221,49.14901,15.19722,16.25000,50.25889,78.99763,141.23617,137.16698,112.64227,105.79568,107.77294,77.98738,74.31626,49.88267,45.09303,43.30892,18.56155,18.95142,20.40603,24.08072,26.20544,52.29872,57.65008,80.45282,87.32647,85.17339,65.67558,18.13577,66.87792,129.40066,193.33769,183.54056,164.07703,159.65239,156.81585,159.43262,174.32519,182.96656,185.17459,187.04709,180.84221,162.25675,164.64239,162.75221,162.76671,165.39571,168.52531,186.51241,189.03040,196.06480,195.70585,194.04614,192.07949,190.98717,169.05297,169.02524,168.19120,167.65713,164.27159,166.17244,166.76377,166.94266,183.08340,188.30867,186.50779,189.10027,201.26553,189.77783,181.04730,178.75000,182.14435,189.77783,204.21343,219.56278,232.79474,216.52078,200.57952,191.31535,185.46972,185.60711,191.55683,201.06358,210.59463,209.13484,207.64490,198.44119,193.41901,192.51690,192.51015,192.32338,196.46845,196.25559,197.81818,206.70216,218.89932,219.31229,222.10815,237.88948,238.32574,234.89526,208.58399,207.13258,195.81504,196.87599,203.24347,206.74751,353.80992,348.60420,338.70824,336.64022,335.25097,336.53605,343.78958,348.30233,351.01113,353.29510,351.83559,350.03683,339.47966,341.96188,342.42358,341.04275,339.72370,342.32522,344.74288,343.83522,351.71873,354.34913,358.56594,358.13863,358.28694,357.22564,356.56430,345.37683,344.96943,344.63156,343.98969,344.27573,344.28455,355.21230,354.26089,355.55719,92.50000
127.50000,98.75000,63.75000,35.00000,0.00000,28.75000,63.75000,92.50000,106.55553,77.75161,43.07355,15.10381,22.01603,50.38911,85.10115,113.92157,106.43733,102.52332,77.98738,71.21253,73.13177,43.88372,41.00800,18.56155,15.13708,14.71946,25.51041,31.31144,52.29872,56.90458,59.07813,86.62509,91.69123,115.12561,122.03242,119.89686,99.78492,38.86073,34.51675,94.87245,175.01846,167.86866,156.95787,156.34621,163.60993,169.81317,192.42862,203.36423,205.22519,206.80635,198.92877,172.31513,174.43298,169.98391,159.36045,161.90426,162.30999,170.95943,173.57200,178.66913,178.76530,177.93301,176.53125,175.71597,163.39417,164.43321,164.37619,164.22976,171.94885,174.76994,176.07926,176.62064,201.40328,207.64490,205.37504,208.67777,219.56278,204.21343,189.77783,182.14435,178.75000,181.04730,189.77783,201.26553,213.35919,200.57729,189.79830,185.51028,186.15254,191.63768,203.49513,217.17289,227.19177,225.51747,223.37783,210.11344,200.53531,199.30130,198.44119,193.11792,192.20003,191.60377,192.32338,196.39127,204.43926,204.52660,206.70216,219.02661,220.21673,217.78896,199.16333,199.05441,197.39499,199.85346,215.38722,219.97336,344.14163,340.61362,335.31742,335.08489,338.48222,341.57614,353.31399,359.43673,361.98973,364.14239,361.70711,359.71451,344.40048,346.78189,346.17215,344.55247,338.10493,340.65203,342.00352,340.83193,343.72419,346.34961,349.60804,348.91909,349.82250,349.11160,348.62315,343.15289,343.12557,342.97728,348.22429,348.88326,349.08001,365.83060,364.54702,366.34466,127.50000
156.25000,127.50000,92.50000,63.75000,28.75000,0.00000,35.00000,63.75000,77.87221,49.14901,15.19722,16.25000,50.25889,78.99763,113.79403,142.63700,77.98738,74.31626,49.88267,43.30892,45.09303,18.56155,18.95142,20.40603,24.08072,26.20544,52.29872,57.65008,80.45282,85.17339,87.32647,115.12561,120.06678,143.72554,150.64271,148.51686,128.16310,65.67558,18.13577,66.87792,164.07703,159.65239,156.81585,159.43262,174.32519,182.96656,210.51238,222.85171,224.45518,225.81904,216.90472,185.17459,187.04709,180.84221,162.25675,164.64239,162.75221,162.76671,165.39571,168.52531,169.05297,169.02524,168.19120,167.65713,164.27159,166.17244,166.76377,166.94266,183.08340,186.50779,188.30867,189.10027,219.50406,226.35874,223.79713,227.54362,237.41446,219.56278,201.26553,189.77783,181.04730,178.75000,182.14435,189.77783,200.57952,191.31535,185.46972,185.60711,191.55683,201.06358,217.06484,233.51927,243.75687,241.95068,239.37582,223.37783,210.59463,209.13484,207.64490,198.44119,193.41901,192.51690,192.51015,192.32338,196.46845,196.25559,197.81818,206.70216,208.58399,207.13258,195.81504,196.87599,203.24347,206.74751,228.91135,234.21578,338.70824,336.64022,335.25097,336.53605,343.78958,348.30233,363.47966,370.81078,373.22824,375.26664,372.08975,369.95882,351.01113,353.29510,351.83559,350.03683,339.47966,341.96188,342.42358,341.04275,339.72370,342.32522,344.74288,343.83522,345.37683,344.96943,344.63156,343.98969,344.27573,344.28455,354.26089,355.21230,355.55719,376.76771,375.23430,377.40973,156.25000
191.25000,162.50000,127.50000,98.75000,63.75000,35.00000,0.00000,28.75000,43.07355,15.10381,22.01603,50.38911,85.10115,113.92157,148.75426,177.61000,43.88372,41.00800,18.56155,14.71946,15.13708,25.51041,31.31144,52.29872,56.90458,59.07813,86.62509,91.69123,115.12561,119.89686,122.03242,149.95051,154.79755,178.60790,185.53093,183.41348,162.88656,99.78492,38.86073,34.51675,156.95787,156.34621,163.60993,169.81317,192.42862,203.36423,235.40913,249.00931,250.34052,251.47364,241.61727,205.22519,206.80635,198.92877,172.31513,174.43298,169.98391,159.36045,161.90426,162.30999,163.39417,164.43321,164.37619,164.22976,171.94885,174.76994,176.07926,176.62064,201.40328,205.37504,207.64490,208.67777,244.31185,251.70823,248.88031,253.03379,261.77877,241.57362,219.56278,204.21343,189.77783,182.14435,178.75000,181.04730,189.79830,185.51028,186.15254,191.63768,203.49513,217.17289,237.26756,256.38106,266.73191,264.80820,261.81011,243.16436,227.19177,225.51747,223.37783,210.11344,200.53531,199.30130,198.44119,193.11792,192.20003,191.60377,192.32338,196.39127,199.16333,199.05441,197.39499,199.85346,215.38722,219.97336,248.89085,254.87895,335.31742,335.08489,338.48222,341.57614,353.31399,359.43673,378.44347,387.09609,389.34505,391.24136,387.24286,384.96855,361.98973,364.14239,361.70711,359.71451,344.40048,346.78189,346.17215,344.55247,338.10493,340.65203,342.00352,340.83193,343.15289,343.12557,342.97728,348.22429,348.88326,349.08001,364.54702,365.83060,366.34466,392.52090,390.71349,393.30408,191.25000
220.00000,191.25000,156.25000,127.50000,92.50000,63.75000,28.75000,0.00000,15.19722,16.25000,50.25889,78.99763,113.79403,142.63700,177.48332,206.34468,18.56155,18.95142,20.40603,26.20544,24.08072,52.29872,57.65008,80.45282,85.17339,87.32647,115.12561,120.06678,143.72554,148.51686,150.64271,178.60790,183.40299,207.29093,214.21639,212.10406,191.48474,128.16310,65.67558,18.13577,156.81585,159.43262,174.32519,182.96656,210.51238,222.85171,257.62332,271.98738,273.12772,274.09851,263.66557,224.45518,225.81904,216.90472,185.17459,187.04709,180.84221,162.25675,164.64239,162.75221,164.27159,166.17244,166.76377,166.94266,183.08340,186.50779,188.30867,189.10027,219.50406,223.79713,226.35874,227.54362,266.40694,274.12503,271.13333,275.53841,283.46351,261.77877,237.41446,219.56278,201.26553,189.77783,181.04730,178.75000,185.46972,185.60711,191.55683,201.06358,217.06484,233.51927,256.25845,277.06328,287.42451,285.43126,282.15826,261.81011,243.75687,241.95068,239.37582,223.37783,210.59463,209.13484,207.64490,198.44119,193.41901,192.51690,192.51015,192.32338,195.81504,196.87599,203.24347,206.74751,228.91135,234.21578,267.62106,274.03952,335.25097,336.53605,343.78958,348.30233,363.47966,370.81078,392.64714,402.26221,404.37352,406.15367,401.54876,399.17591,373.22824,375.26664,372.08975,369.95882,351.01113,353.29510,351.83559,350.03683,339.47966,341.96188,342.42358,341.04275,343.98969,344.27573,344.28455,354.26089,355.21230,355.55719,375.23430,376.76771,377.40973,407.25932,405.25166,408.14631,220.00000
233.95717,205.21868,170.23794,141.51089,106.55553,77.87221,43.07355,15.19722,0.00000,28.87504,63.75000,92.62501,127.50000,156.37501,191.25000,220.12501,6.96550,11.89614,30.30191,37.12012,34.95494,64.87068,69.82088,93.50678,98.31346,100.42984,128.43683,133.17852,157.15265,161.97947,164.08086,192.12484,196.78975,220.85859,227.78724,225.69290,204.84740,141.25427,77.91794,17.82605,152.52008,156.78187,175.58332,185.49291,215.69597,228.82921,265.23221,280.08234,281.08613,281.94147,271.14333,230.26447,231.48689,221.98596,187.51577,189.23396,182.11248,159.47014,161.74341,158.68292,160.40891,162.73412,163.65614,164.00279,184.48430,188.21087,190.26926,191.19373,224.64643,229.11218,231.83956,233.11219,273.90821,281.82422,278.72851,283.29431,290.63898,268.04807,242.31388,223.07038,202.70457,189.20661,177.73686,173.10696,178.75000,181.11655,189.77783,201.36740,219.56278,237.53438,261.77877,283.59206,293.92978,291.89666,288.45410,267.09400,247.85120,245.97505,243.15469,225.66184,211.17254,209.59941,207.77576,196.55904,189.43492,188.38318,188.00387,185.67651,189.49774,191.13482,201.60067,205.63549,231.31017,236.99687,272.93604,279.60187,329.92102,331.96657,341.19643,346.45183,363.46974,371.46205,394.88432,405.05230,407.07751,408.78516,403.82912,401.40264,373.79729,375.76654,372.18042,369.97722,349.09146,351.31724,349.40908,347.52026,334.86327,337.30586,337.31776,335.83574,339.08925,339.53270,339.62099,352.02621,353.13102,353.55416,375.48837,377.15873,377.87140,409.78533,407.66249,410.73248,233.95717
205.09525,176.36078,141.38821,112.67348,77.75161,49.14901,15.10381,16.25000,28.87504,0.00000,34.87504,63.75000,98.62501,127.50000,162.37501,191.25000,28.95309,25.90427,6.90335,10.36400,8.44134,36.28231,41.50791,64.74107,69.52252,71.65263,99.61253,104.41698,128.30932,133.13013,135.23651,163.26981,167.96140,191.99813,198.92675,196.82989,176.02601,112.50347,49.56845,19.62540,149.98153,150.96030,162.41928,170.10147,195.94313,207.86567,241.94116,256.14427,257.32507,258.33129,248.02501,209.54729,210.97821,202.37844,172.42989,174.40378,168.89577,153.89019,156.36393,155.63629,156.93599,158.40267,158.66878,158.68554,171.02860,174.21476,175.82173,176.51533,204.94092,209.13699,211.61027,212.74950,250.75667,258.40406,255.44844,259.79831,267.92023,246.61775,222.95249,205.94295,189.10976,179.25628,173.04714,173.15095,181.01783,178.75000,182.07129,189.77783,204.10924,219.56278,241.45254,261.77877,272.14272,270.16755,266.96939,247.11618,229.73621,227.97397,225.54968,210.55173,199.05756,197.69138,196.47082,189.01265,186.00329,185.25592,185.62605,187.74359,190.84295,191.26430,193.57920,196.60597,215.99284,221.02920,252.90518,259.19497,328.72798,329.22999,334.58579,338.43446,352.08143,358.90321,379.60920,388.86149,391.02558,392.85047,388.47559,386.13975,361.37913,363.46697,360.60388,358.53107,341.19918,343.53037,342.46920,340.75399,332.21530,334.73290,335.65351,334.38026,337.00542,337.13058,337.05893,344.72022,345.53514,345.81106,363.62004,365.04816,365.63640,394.02272,392.09075,394.87060,205.09525
