0.00000,70.60000,64.95000,44.82500,65.50000,68.07500,39.52500,17.45000,82.42500,89.22500,20.75000,103.55000,11.87500,70.77500,33.95000,48.32500,20.00000,70.45000,67.60000,80.87500,99.02500,46.90000,28.05000,12.07500,80.37500,88.97500,10.82500,107.02500,59.72500,73.97500,62.85000,17.05000,72.55000,9.05000,67.17500,50.40000,63.45000,14.55000,33.97500,66.80000,19.30000,34.70000,44.57500,47.82500,71.15000,27.30000,98.22500,76.17500,30.40000,3.30000,66.82500,18.75000,57.80000,41.42500,82.75000,105.27500,62.35000,54.12500,63.02500,51.17500,35.22500,59.77500,43.15000,54.92500,63.52500,15.87500,47.37500,71.02500,37.45000,32.65000,38.60000,57.52500,28.95000,31.80000,47.65000,48.57500,45.82500,60.97500,13.92500,52.20000,10.47500,80.25000,66.90000,23.00000,63.92500,58.15000,88.87500,10.47500,27.05000,21.35000,41.07500,77.75000,43.52500,13.62500,104.60000,57.30000,22.02500,28.65000,64.72500,70.40000,0.00000
70.60000,0.00000,34.85000,32.97500,25.40000,39.37500,106.72500,87.40000,31.02500,33.27500,91.35000,52.95000,63.97500,72.77500,58.15000,55.42500,90.60000,46.75000,6.75000,40.62500,39.17500,117.50000,98.65000,62.77500,41.77500,21.87500,64.57500,47.57500,130.32500,6.47500,86.20000,86.10000,75.70000,79.55000,13.82500,121.00000,7.30000,85.15000,46.22500,38.70000,57.50000,105.30000,41.87500,28.82500,81.35000,85.15000,46.82500,7.12500,101.00000,73.90000,5.47500,84.65000,25.20000,50.57500,23.65000,36.22500,93.90000,124.72500,42.82500,22.87500,97.77500,12.32500,54.95000,45.42500,72.77500,86.47500,117.97500,73.47500,69.45000,103.25000,36.50000,97.07500,47.90000,102.40000,118.25000,87.22500,46.87500,83.22500,62.27500,84.10000,78.52500,55.20000,37.60000,60.55000,47.97500,63.95000,21.47500,60.12500,97.65000,91.95000,50.22500,10.60000,27.07500,84.22500,35.55000,62.00000,91.07500,99.25000,85.27500,3.60000,70.60000
64.95000,34.85000,0.00000,20.12500,9.45000,4.52500,71.87500,52.55000,17.47500,24.27500,67.05000,38.60000,59.87500,37.92500,31.00000,20.57500,75.20000,11.90000,28.10000,15.92500,34.07500,82.65000,63.80000,52.87500,15.42500,24.02500,54.12500,42.07500,95.47500,38.22500,51.35000,82.00000,40.85000,55.90000,31.42500,86.15000,27.55000,53.65000,30.97500,3.85000,45.65000,70.45000,20.37500,17.12500,46.50000,50.30000,33.27500,35.47500,81.55000,65.00000,31.07500,49.80000,9.65000,23.52500,17.80000,40.32500,59.05000,89.87500,7.97500,13.77500,62.92500,22.52500,21.80000,10.57500,37.92500,51.62500,83.12500,38.62500,34.60000,75.95000,26.35000,62.22500,36.00000,67.55000,83.40000,52.37500,19.12500,48.37500,58.17500,49.25000,54.47500,20.35000,2.75000,41.95000,13.12500,29.10000,23.92500,55.27500,70.25000,73.80000,23.87500,24.25000,22.32500,76.72500,39.65000,27.15000,86.97500,83.85000,50.42500,34.65000,64.95000
44.82500,32.97500,20.12500,0.00000,20.67500,23.25000,73.75000,54.42500,37.60000,44.40000,58.37500,58.72500,39.75000,39.80000,25.17500,22.45000,57.62500,25.62500,26.22500,36.05000,54.20000,84.52500,65.67500,32.75000,35.55000,44.15000,34.00000,62.20000,97.35000,36.35000,53.22500,61.87500,42.72500,46.57500,29.55000,88.02500,25.67500,52.17500,13.25000,21.97500,25.52500,72.32500,8.90000,4.15000,48.37500,52.17500,53.40000,33.60000,68.02500,44.87500,29.20000,51.67500,12.97500,17.60000,37.92500,60.45000,60.92500,91.75000,18.20000,10.10000,64.80000,20.65000,21.97500,12.45000,39.80000,53.50000,85.00000,40.50000,36.47500,70.27500,6.22500,64.10000,15.87500,69.42500,85.27500,54.25000,13.90000,50.25000,38.05000,51.12500,45.55000,35.42500,22.07500,27.57500,19.10000,30.97500,44.05000,35.15000,64.67500,58.97500,17.25000,32.92500,5.90000,56.60000,59.77500,29.02500,66.85000,66.27500,52.30000,32.77500,44.82500
65.50000,25.40000,9.45000,20.67500,0.00000,13.97500,81.32500,62.00000,16.92500,23.72500,67.60000,38.05000,60.42500,47.37500,32.75000,30.02500,75.75000,21.35000,18.65000,15.37500,33.52500,92.10000,73.25000,53.42500,16.37500,23.47500,54.67500,41.52500,104.92500,28.77500,60.80000,82.55000,50.30000,56.45000,21.97500,95.60000,18.10000,59.75000,31.52500,13.30000,46.20000,79.90000,20.92500,17.67500,55.95000,59.75000,32.72500,26.02500,82.10000,65.55000,21.62500,59.25000,7.70000,25.17500,17.25000,39.77500,68.50000,99.32500,17.42500,14.32500,72.37500,13.07500,29.55000,20.02500,47.37500,61.07500,92.57500,48.07500,44.05000,77.85000,26.90000,71.67500,36.55000,77.00000,92.85000,61.82500,21.47500,57.82500,58.72500,58.70000,55.02500,29.80000,12.20000,42.50000,22.57500,38.55000,23.37500,55.82500,72.25000,74.35000,24.82500,14.80000,22.87500,77.27500,39.10000,36.60000,87.52500,84.40000,59.87500,25.20000,65.50000
68.07500,39.37500,4.52500,23.25000,13.97500,0.00000,67.35000,50.62500,14.35000,21.15000,70.17500,35.47500,63.00000,33.40000,34.12500,19.75000,78.32500,7.37500,32.62500,12.80000,30.95000,78.12500,59.27500,56.00000,12.30000,20.90000,57.25000,38.95000,90.95000,42.75000,46.82500,85.12500,36.32500,59.02500,35.95000,81.62500,32.07500,56.77500,34.10000,1.27500,48.77500,65.92500,23.50000,20.25000,41.97500,45.77500,30.15000,40.00000,84.67500,68.12500,35.60000,49.32500,14.17500,26.65000,15.72500,37.20000,54.52500,85.35000,5.05000,16.90000,58.40000,27.05000,24.92500,13.15000,33.40000,53.60000,78.60000,34.10000,30.62500,79.07500,29.47500,57.70000,39.12500,63.02500,78.87500,47.85000,22.25000,43.85000,61.30000,44.72500,57.60000,15.82500,1.77500,45.07500,8.60000,24.57500,20.80000,58.40000,73.37500,76.92500,27.00000,28.77500,25.45000,79.85000,36.52500,22.62500,90.10000,86.97500,45.90000,39.17500,68.07500
39.52500,106.72500,71.87500,73.75000,81.32500,67.35000,0.00000,22.07500,75.70000,73.45000,41.62500,64.02500,48.00000,33.95000,48.57500,51.30000,49.77500,59.97500,99.97500,66.10000,67.55000,38.77500,28.32500,43.95000,64.95000,84.85000,42.15000,67.50000,23.60000,110.10000,23.32500,56.57500,33.02500,30.47500,103.30000,14.27500,99.42500,28.22500,60.50000,68.02500,49.22500,31.82500,64.85000,77.90000,31.62500,21.57500,59.90000,107.35000,56.12500,39.57500,102.95000,22.07500,81.52500,56.15000,83.07500,73.15000,22.82500,25.90000,63.90000,83.85000,8.95000,94.40000,51.77500,61.30000,33.95000,25.05000,11.25000,33.25000,37.27500,50.52500,70.22500,18.00000,58.82500,8.32500,11.52500,19.50000,59.85000,23.50000,50.05000,22.62500,29.05000,51.52500,69.12500,46.17500,58.75000,42.77500,85.25000,46.60000,44.82500,48.37500,56.50000,96.12500,79.65000,51.30000,77.27500,44.72500,61.55000,58.42500,25.20000,106.52500,39.52500
17.45000,87.40000,52.55000,54.42500,62.00000,50.62500,22.07500,0.00000,64.97500,71.77500,19.55000,86.10000,28.67500,53.32500,29.25000,31.97500,27.70000,53.00000,80.65000,63.42500,81.57500,30.10000,11.25000,24.62500,62.92500,71.52500,22.82500,89.57500,42.92500,90.77500,45.40000,34.50000,55.10000,8.40000,83.97500,33.60000,80.10000,6.15000,41.17500,49.35000,29.90000,17.90000,45.52500,58.57500,53.70000,9.85000,80.77500,88.02500,34.05000,17.50000,83.62500,2.75000,62.20000,36.82500,65.30000,87.82500,44.90000,37.32500,45.57500,64.52500,17.77500,75.07500,32.45000,41.97500,46.07500,2.97500,30.57500,53.57500,20.00000,28.45000,50.90000,40.07500,39.50000,15.00000,30.85000,31.12500,40.52500,43.52500,30.72500,34.75000,8.87500,62.80000,49.80000,26.85000,46.47500,40.70000,71.42500,27.27500,22.75000,26.30000,37.17500,76.80000,60.32500,29.22500,87.15000,39.85000,39.47500,36.35000,47.27500,87.20000,17.45000
82.42500,31.02500,17.47500,37.60000,16.92500,14.35000,75.70000,64.97500,0.00000,6.80000,84.52500,21.92500,77.35000,41.75000,48.47500,34.10000,92.67500,15.72500,24.27500,9.60000,16.60000,86.47500,71.22500,70.35000,10.75000,9.15000,71.60000,24.60000,99.30000,34.40000,55.17500,99.47500,44.67500,73.37500,27.60000,89.97500,23.72500,71.12500,48.45000,15.62500,63.12500,74.72500,37.85000,34.60000,50.32500,55.12500,15.80000,31.65000,99.02500,82.47500,27.25000,63.67500,24.62500,41.00000,7.37500,22.85000,62.87500,93.70000,19.40000,31.25000,66.75000,22.65000,39.27500,27.50000,41.75000,67.95000,86.95000,42.45000,44.97500,93.42500,43.82500,66.05000,53.47500,71.37500,87.22500,56.20000,36.60000,52.20000,75.65000,53.07500,71.95000,24.17500,15.52500,59.42500,18.50000,32.92500,9.55000,72.75000,87.72500,91.27500,41.35000,20.42500,39.80000,94.20000,22.17500,30.97500,104.45000,101.32500,54.25000,30.82500,82.42500
89.22500,33.27500,24.27500,44.40000,23.72500,21.15000,73.45000,71.77500,6.80000,0.00000,91.32500,19.67500,84.15000,39.50000,55.27500,40.90000,99.47500,18.77500,26.52500,8.35000,9.80000,88.47500,78.02500,77.15000,8.85000,11.40000,78.40000,17.80000,97.05000,36.65000,52.92500,106.27500,42.42500,80.17500,34.00000,87.72500,25.97500,77.92500,55.25000,22.42500,69.92500,81.52500,44.65000,41.40000,48.07500,61.92500,13.55000,33.90000,105.82500,89.27500,29.50000,70.47500,31.42500,47.80000,9.62500,16.05000,60.62500,91.45000,26.20000,38.05000,64.50000,29.45000,46.07500,34.30000,39.50000,74.75000,84.70000,40.20000,51.77500,100.22500,50.62500,63.80000,60.27500,69.12500,84.97500,53.95000,43.40000,49.95000,82.45000,50.82500,78.75000,21.92500,22.32500,66.22500,25.30000,31.07500,11.80000,79.55000,94.52500,98.07500,48.15000,22.67500,46.60000,101.00000,15.37500,31.92500,111.25000,108.12500,52.00000,33.07500,89.22500
